종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,ROUTE,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,ML_SCORE,EBS,TOTAL_SCORE,LDY_SCORE,RANK_SCORE,NEWS_SCORE,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,REGIME,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,업종,MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,개인순매수,메이저순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,TRIGGER_SCORE,RAW_TRIGGER_SCORE,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
111770,영원무역,KOSPI,기타,90700,75.34,0.0,WAIT,WAIT,False,False,True,70.3,78.1,51.4,66.0,66.0,6,70.3,70.3,70.3,0.0,90700,81800,108500,119350.00000000001,,-0.64,0.9,93711,-0.05,,,0,6.64,60.6,3.77,7.34,58.84,-6.42,-29.48,-15.9,상품 종합 도매업,52.3,21.52,0,0,-0.77,3.07,-0.22,9.81,0.188,0.188,0,12.0,1,0,1.27,0.59,1,1,75990.0,-3.21,-0.0851,False,O,▲,94395,▲,X,X,0.0,0.0,0.0,0.0,상품 종합 도매업,7.600676691729324,7.282857142857143,10.0,47.42987244315082,47.42987244315082,437,20260213,20260213,39.29,25.88,9.81,-29.48
023590,다우기술,KOSPI,서비스 기타,55800,95.09,0.0,WAIT,WAIT,False,False,True,73.0,83.7,51.0,62.9,62.900001525878906,8,73.0,73.0,73.0,0.0,50200,43250,64000,70400.0,🚀급등시동,2.27,1.18,52316,38.72,,,0,14.02,68.2,16.75,40.03,75.47,26.27,15.93,0.73,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",74.6,44.77,0,0,5.48,21.7,4.89,55.22,0.0,0.0,1,12.0,1,0,1.77,0.89,1,1,44170.0,6.66,0.1045,False,O,▲,52428,▲,O,X,0.0,0.0,0.0,0.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",18.355,21.36195652173913,2.0,31.5,31.5,438,20260213,20260213,39.29,25.88,55.22,15.93
127120,제이에스링크,KOSDAQ,기타,32050,89.91,0.0,WAIT,WAIT,False,False,True,64.5,64.3,50.0,79.6,79.5999984741211,6,64.5,64.5,64.5,0.0,26900,21550,37550,41305.0,🚀급등시동,-1.35,0.7,30460,86.57,,,0,2.41,69.2,25.13,61.14,85.69,45.27,60.35,45.32,자연과학 및 공학 연구개발업,71.1,65.86,0,0,5.08,9.95,53.72,86.23,0.0,0.0,1,12.0,1,0,1.12,0.88,1,1,22754.0,5.22,-0.203,False,O,▲,31718,▲,O,X,0.0,0.0,0.0,0.0,자연과학 및 공학 연구개발업,7.600676691729324,7.282857142857143,10.0,30.628750995624536,30.628750995624536,439,20260213,20260213,39.29,25.88,86.23,60.35
323410,카카오뱅크,KOSPI,인터넷/플랫폼·게임,27400,530.14,0.0,ARMED,ARMED,True,False,False,75.4,89.0,49.7,60.2,60.20000076293945,8,75.4,75.4,75.4,0.0,27400,24600,32950,36245.0,🚀급등시동,0.23,0.53,27554,1.48,,,0,4.28,69.2,12.66,28.34,6.61,14.58,-9.74,-68.13,은행 및 저축기관,85.2,40.26,0,0,-4.03,5.38,19.65,29.55,0.094,0.094,1,11.4,1,0,2.1,0.78,1,1,22535.0,-0.56,0.017,False,O,▲,28067,▲,X,X,0.0,0.0,0.0,0.0,은행 및 저축기관,3.9625000000000004,-3.265,15.0,32.846564873368635,32.846564873368635,440,20260213,20260213,39.29,25.88,29.55,-9.74
225190,LK삼양,KOSDAQ,기타,2400,204.69,0.0,ARMED,ARMED,True,False,False,73.3,78.7,49.6,80.8,80.80000305175781,6,73.3,73.3,73.3,0.0,1967,1452,3000,3300.0000000000005,,-0.06,0.53,2716,4.71,,,0,4.0,69.8,28.14,75.31,49.81,59.44,44.7,9.44,사진장비 및 광학기기 제조업,72.1,106.32,0,0,0.84,-5.7,61.83,70.58,0.026,0.026,1,12.0,1,0,4.34,0.58,1,1,1958.6999999999998,-11.63,-0.5309,False,O,▲,2699,▲,X,X,0.0,0.0,0.0,0.0,사진장비 및 광학기기 제조업,7.600676691729324,7.282857142857143,10.0,27.552741909362222,27.552741909362222,441,20260213,20260213,39.29,25.88,70.58,44.7
229640,LS에코에너지,KOSPI,금융,44200,83.25,0.0,WAIT,WAIT,False,False,True,74.1,88.2,49.6,56.4,56.400001525878906,8,74.1,74.1,74.1,0.0,44200,39600,53400,58740.00000000001,,0.44,0.77,43327,8.83,,,0,4.01,62.7,7.62,18.5,12.76,4.74,-15.13,-61.98,기타 금융업,74.6,20.09,0,0,1.03,7.94,7.15,24.16,0.171,0.171,1,9.9,0,0,1.35,0.93,1,1,37285.0,2.01,0.0386,False,O,▲,43577,▲,O,X,0.0,0.0,0.0,0.0,기타 금융업,11.931777777777778,13.536,3.0,35.456702728762465,35.456702728762465,442,20260213,20260213,39.29,25.88,24.16,-15.13
000210,DL,KOSPI,화학·소재,49200,119.89,0.0,OVERHEAT,OVERHEAT,False,False,False,68.9,79.1,49.5,57.8,57.79999923706055,6,68.9,68.9,68.9,0.0,44100,39350,53700,59070.00000000001,,0.94,1.61,47084,25.07,,,0,13.48,77.3,17.08,34.98,29.47,21.22,-11.83,-45.27,기초 화학물질 제조업,87.9,37.35,0,0,4.35,14.15,18.55,27.46,0.0,0.0,1,10.7,1,0,1.4,0.91,1,1,40575.0,4.49,0.0308,False,O,▲,47608,▲,O,X,0.0,0.0,0.0,0.0,기초 화학물질 제조업,6.274,14.620750000000001,6.0,48.19301269622389,48.19301269622389,443,20260213,20260213,39.29,25.88,27.46,-11.83
005880,대한해운,KOSPI,기타,2165,66.93,0.0,WAIT,WAIT,False,False,True,73.2,90.4,49.5,45.4,45.400001525878906,6,73.2,73.2,73.2,0.0,2165,1955,2585,2843.5000000000005,,1.19,0.5,2149,14.99,,,0,7.22,65.2,7.58,18.7,27.65,4.94,-12.24,-47.09,해상 운송업,71.0,26.1,0,0,-2.04,5.87,10.86,27.05,0.086,0.086,1,10.7,0,0,1.74,0.75,1,1,1860.7,0.71,-0.0684,False,O,▲,2204,▲,X,X,0.0,0.0,0.0,0.0,해상 운송업,7.600676691729324,7.282857142857143,10.0,35.928673546089364,35.928673546089364,444,20260213,20260213,39.29,25.88,27.05,-12.24
366030,공구우먼,KOSDAQ,유통·소비재,6000,361.94,0.0,ARMED,ARMED,True,False,False,58.8,63.6,49.4,53.6,53.599998474121094,6,58.8,58.8,58.8,0.0,6000,5040,7910,8701.0,,-0.37,9.69,6256,23.35,,,5,2.08,50.2,1.29,7.14,43.2,-8.73,-15.79,2.83,의복 액세서리 제조업,78.7,17.52,1,0,-2.12,1.69,4.53,10.09,0.089,0.089,1,12.0,0,0,0.62,0.39,1,-1,6443.0,-4.09,-0.0042,False,O,▲,5998,▼,O,X,0.0,0.0,0.0,0.0,의복 액세서리 제조업,6.287826086956522,39.44130434782608,1.0,31.5,31.5,445,20260213,20260213,39.29,25.88,10.09,-15.79
475230,엔알비,KOSDAQ,기타,24200,62.54,0.0,OVERHEAT,OVERHEAT,False,False,False,72.5,79.8,49.3,74.0,74.0,6,72.5,72.5,72.5,0.0,20600,17420,26950,29645.000000000004,,0.6,0.7,22764,69.99,,,0,12.99,88.5,23.44,44.39,62.63,28.52,63.92,22.26,기타 금속 가공제품 제조업,84.3,52.53,0,0,2.33,12.56,30.74,89.8,0.0,0.0,1,12.0,1,0,1.69,0.91,1,1,18249.0,6.3,0.077,False,O,▲,23428,▲,O,X,0.0,0.0,0.0,0.0,기타 금속 가공제품 제조업,7.600676691729324,7.282857142857143,10.0,48.00728531783342,48.00728531783342,446,20260213,20260213,39.29,25.88,89.8,63.92
078600,대주전자재료,KOSDAQ,IT/전기전자,86500,211.37,0.0,WAIT,WAIT,False,False,True,71.0,77.3,49.1,74.0,74.0,8,71.0,71.0,71.0,0.0,86500,74900,109700,120670.00000000001,,1.59,0.46,89812,14.76,,,0,18.47,60.7,12.19,45.62,19.31,29.75,-7.39,-21.06,전자부품 제조업,71.2,51.3,0,0,-3.57,20.98,14.12,18.49,0.012,0.012,1,12.0,1,0,1.14,0.68,1,1,75850.0,-3.69,0.0193,False,O,▲,89728,▲,X,X,0.0,0.0,0.0,0.0,전자부품 제조업,9.977,12.653,4.0,30.177589363007137,30.177589363007137,447,20260213,20260213,39.29,25.88,18.49,-7.39
475830,오름테라퓨틱,KOSDAQ,기타,115500,119.85,0.0,ARMED,ARMED,True,False,False,68.0,77.1,48.9,60.0,60.0,8,68.0,68.0,68.0,0.0,115500,97900,150700,165770.0,,0.49,0.3,116668,248.66,,,5,9.6,44.5,1.2,-5.17,392.54,-21.04,77.11,352.17,기초 의약물질 제조업,50.3,20.4,1,0,-1.95,5.96,2.21,102.99,0.222,0.202,1,12.0,1,0,1.13,0.69,1,-1,134960.0,-1.0,0.258,False,O,▲,115553,▲,X,X,0.0,0.0,0.0,0.0,기초 의약물질 제조업,7.600676691729324,7.282857142857143,10.0,35.0,35.0,448,20260213,20260213,39.29,25.88,102.99,77.11
005380,현대차,KOSPI,자동차·모빌리티,499000,5748.36,0.0,WAIT,WAIT,False,False,True,67.8,77.4,48.9,58.0,58.0,8,67.8,67.8,67.8,0.0,499000,442500,612000,673200.0,,-0.18,0.33,495712,124.15,,,0,7.75,51.6,0.3,20.82,127.85,7.06,49.37,53.11,자동차용 엔진 및 자동차 제조업,58.0,16.32,0,0,-1.38,6.74,-0.2,88.66,0.074,0.074,1,10.4,0,0,1.19,0.47,1,1,433600.0,0.66,0.1544,False,O,▲,487914,▲,O,X,0.0,0.0,0.0,0.0,자동차용 엔진 및 자동차 제조업,6.823809523809524,-13.614285714285714,16.0,35.0,35.0,449,20260213,20260213,39.29,25.88,88.66,49.37
143160,아이디스,KOSDAQ,IT/전기전자,19020,71.81,0.0,ARMED,ARMED,True,False,False,57.7,65.6,48.8,43.1,43.099998474121094,8,57.7,57.7,57.7,0.0,19020,17850,21400,23540.000000000004,,0.16,8.9,19334,6.21,,,0,1.03,61.2,4.07,6.2,11.49,-9.67,-19.44,-28.88,통신 및 방송 장비 제조업,86.6,8.83,0,1,1.98,1.12,6.55,6.44,0.161,0.161,1,7.2,1,1,2.2,0.46,1,1,17366.0,-1.63,-0.0356,False,O,▲,18808,▲,O,X,0.0,0.0,0.0,0.0,통신 및 방송 장비 제조업,9.977,12.653,4.0,34.43073658181396,34.43073658181396,450,20260213,20260213,39.29,25.88,6.44,-19.44
128940,한미약품,KOSPI,바이오·의약품,601000,471.19,0.0,WAIT,WAIT,False,False,True,70.5,77.0,48.5,73.1,73.0999984741211,6,70.5,70.5,70.5,0.0,539000,466000,684000,752400.0000000001,,0.85,0.4,597763,35.35,,,0,13.76,71.0,17.13,37.69,111.62,23.93,-8.92,36.88,의약품 제조업,71.0,49.28,0,0,-2.12,8.88,24.17,30.37,0.014,0.014,1,12.0,1,0,1.35,0.82,1,1,494600.0,0.54,0.1064,False,O,▲,608138,▲,X,X,0.0,0.0,0.0,0.0,의약품 제조업,9.338181818181818,4.097727272727273,12.0,29.759429298852588,29.759429298852588,451,20260213,20260213,39.29,25.88,30.37,-8.92
274090,켄코아에어로스페이스,KOSDAQ,기타,26550,174.79,0.0,ARMED,ARMED,True,False,False,81.0,93.8,48.3,75.2,75.19999694824219,6,81.0,81.0,81.0,0.0,26550,20750,38100,41910.0,,0.56,0.41,26629,49.92,,,0,12.88,56.5,4.24,34.23,155.29,18.36,126.26,114.92,"항공기,우주선 및 부품 제조업",74.7,37.67,0,0,0.95,5.57,-10.91,152.14,0.125,0.125,1,12.0,0,0,2.9,0.59,1,1,20284.0,-0.3,-0.1254,False,O,▲,26638,▼,X,X,0.0,0.0,0.0,0.0,"항공기,우주선 및 부품 제조업",7.600676691729324,7.282857142857143,10.0,36.22817691478649,36.22817691478649,452,20260213,20260213,39.29,25.88,152.14,126.26
432470,케이엔에스,KOSDAQ,조선·기계·설비,16410,60.17,0.0,ARMED,ARMED,True,False,False,78.4,90.1,47.9,73.6,73.5999984741211,8,78.4,78.4,78.4,0.0,16410,12610,24050,26455.000000000004,,1.39,0.37,16008,53.27,,,0,12.49,53.5,8.12,38.48,53.22,22.61,33.91,12.85,특수 목적용 기계 제조업,77.9,32.86,0,0,-0.06,19.35,-1.8,59.79,0.059,0.059,1,12.0,0,0,4.32,0.55,1,1,12192.0,2.51,0.3551,False,O,▲,14680,▲,O,X,0.0,0.0,0.0,0.0,특수 목적용 기계 제조업,7.522794117647059,12.439558823529412,8.0,33.5,33.5,453,20260213,20260213,39.29,25.88,59.79,33.91
489790,한화비전,KOSPI,IT/전기전자,61300,502.88,0.0,WAIT,WAIT,False,False,True,76.7,90.2,47.9,65.0,65.0,6,76.7,76.7,76.7,0.0,61300,55600,72600,79860.0,,-1.83,0.58,62621,14.82,,,0,13.6,61.3,4.94,12.48,10.85,-1.28,-5.45,-63.89,통신 및 방송 장비 제조업,72.2,34.4,0,0,-0.16,-8.23,-0.81,33.84,0.064,0.064,1,12.0,0,0,1.74,0.56,1,1,52160.0,-2.11,-0.5179,False,O,▲,64497,▼,X,X,0.0,0.0,0.0,0.0,통신 및 방송 장비 제조업,9.977,12.653,4.0,33.704212736694046,33.704212736694046,454,20260213,20260213,39.29,25.88,33.84,-5.45
001290,상상인증권,KOSPI,서비스 기타,904,387.12,0.0,EXIT_WARNING,EXIT_WARNING,False,False,False,72.6,82.2,47.8,68.5,68.5,6,72.6,72.6,72.6,0.0,752,628,998,1097.8000000000002,,2.78,10.15,880,2.79,,,0,12.1,73.5,26.24,41.25,38.86,27.49,-4.97,-35.88,금융 지원 서비스업,95.1,36.65,0,0,21.02,23.67,20.37,34.32,0.0,0.0,1,12.0,1,0,4.38,0.81,1,1,692.9,2.72,0.0785,False,O,▲,777,▲,O,X,0.0,0.0,0.0,0.0,금융 지원 서비스업,18.355,21.36195652173913,2.0,25.0,25.0,455,20260213,20260213,39.29,25.88,34.32,-4.97
083650,비에이치아이,KOSDAQ,조선·기계·설비,75300,601.58,0.0,WAIT,WAIT,False,False,True,80.6,94.2,47.2,73.4,73.4000015258789,6,80.6,80.6,80.6,0.0,75300,67700,90500,99550.00000000001,,-0.88,0.65,75513,32.11,,,0,18.12,58.3,5.7,26.77,82.77,10.9,49.85,42.4,일반 목적용 기계 제조업,68.4,30.55,0,0,1.89,-0.26,4.87,75.73,0.014,0.014,1,12.0,0,0,1.94,0.75,1,1,62340.0,-0.28,-0.2766,False,O,▲,76452,▼,X,X,0.0,0.0,0.0,0.0,일반 목적용 기계 제조업,7.522794117647059,12.439558823529412,8.0,28.567355912585366,28.567355912585366,456,20260213,20260213,39.29,25.88,75.73,49.85
025320,시노펙스,KOSDAQ,IT/전기전자,7130,242.59,0.0,WAIT,WAIT,False,False,True,70.8,83.7,47.2,55.7,55.70000076293945,6,70.8,70.8,70.8,0.0,7130,6580,8220,9042.0,,-0.39,2.38,7095,-3.61,,,0,21.08,61.0,4.04,26.19,10.12,10.32,-1.49,-30.25,전자부품 제조업,80.9,45.25,0,0,1.57,-0.14,-6.92,24.39,0.235,0.235,0,12.0,1,0,1.21,0.57,1,1,6436.0,0.48,-0.3548,False,O,▲,7264,▼,X,X,0.0,0.0,0.0,0.0,전자부품 제조업,9.977,12.653,4.0,49.5,49.5,457,20260213,20260213,39.29,25.88,24.39,-1.49
069960,현대백화점,KOSPI,유통·소비재,109800,97.43,0.0,OVERHEAT,OVERHEAT,False,False,False,69.9,78.9,47.1,65.6,65.5999984741211,6,69.9,69.9,69.9,0.0,109800,98700,132000,145200.0,,0.3,0.56,106453,21.99,,,0,7.1,81.8,12.94,14.26,53.14,0.5,-22.48,-21.6,종합 소매업,67.3,30.23,0,0,-0.99,9.91,17.18,16.81,0.007,0.007,1,11.6,1,0,1.14,0.91,1,1,88950.0,3.14,0.1412,False,O,▲,108695,▲,O,X,0.0,0.0,0.0,0.0,종합 소매업,6.287826086956522,39.44130434782608,1.0,46.22047081122888,46.22047081122888,458,20260213,20260213,39.29,25.88,16.81,-22.48
080580,오킨스전자,KOSDAQ,IT/전기전자,15090,103.07,0.0,WAIT,WAIT,False,False,True,75.8,83.8,46.7,80.7,80.69999694824219,6,75.8,75.8,75.8,0.0,15090,12270,20750,22825.000000000004,,0.07,0.6,15663,56.59,,,0,25.84,66.4,13.32,38.44,133.95,22.57,66.59,93.58,전자부품 제조업,71.7,59.9,0,0,1.21,3.78,17.07,92.47,0.026,0.026,1,12.0,1,0,1.72,0.71,1,1,11012.0,-3.66,-0.4901,False,O,▲,16000,▼,X,X,0.0,0.0,0.0,0.0,전자부품 제조업,9.977,12.653,4.0,28.58910750494808,28.58910750494808,459,20260213,20260213,39.29,25.88,92.47,66.59
100120,뷰웍스,KOSDAQ,기타,26350,62.06,0.0,WAIT,WAIT,False,False,True,72.5,84.8,46.3,61.6,61.599998474121094,6,72.5,72.5,72.5,0.0,26350,21800,35450,38995.0,,-0.07,0.82,26348,31.03,,,0,19.15,61.4,8.94,35.2,26.38,19.33,13.91,-13.99,의료용 기기 제조업,70.6,52.76,0,0,-0.57,4.56,-6.73,39.79,0.222,0.222,1,12.0,1,0,1.6,0.58,1,1,23090.0,0.01,-0.2692,False,O,▲,26976,▼,X,X,0.0,0.0,0.0,0.0,의료용 기기 제조업,7.600676691729324,7.282857142857143,10.0,37.1254012166431,37.1254012166431,460,20260213,20260213,39.29,25.88,39.79,13.91
353200,대덕전자,KOSPI,IT/전기전자,57500,373.51,0.0,WAIT,WAIT,False,False,True,73.4,81.4,46.1,76.5,76.5,6,73.4,73.4,73.4,0.0,57500,53800,64900,71390.0,,-1.28,0.53,58897,17.32,,,0,15.58,58.8,2.61,11.0,153.86,-2.76,-26.1,79.12,전자부품 제조업,57.1,35.59,0,0,-3.2,-2.38,-9.16,13.19,0.036,0.036,1,12.0,1,0,1.5,0.5,1,1,49055.0,-2.37,-0.3729,True,O,▲,60855,▼,X,X,0.0,0.0,0.0,0.0,전자부품 제조업,9.977,12.653,4.0,28.372006103420457,28.372006103420457,461,20260213,20260213,39.29,25.88,13.19,-26.1
001040,CJ,KOSPI,금융,228000,214.85,0.0,OVERHEAT,OVERHEAT,False,False,False,73.8,83.1,45.9,73.7,73.69999694824219,6,73.8,73.8,73.8,0.0,228000,203500,276500,304150.0,,0.8,0.61,222721,31.41,,,0,8.88,77.2,10.89,21.79,50.99,8.03,-11.27,-23.75,기타 금융업,73.8,28.54,0,0,-1.72,9.62,4.83,28.02,0.014,0.014,1,11.8,1,0,1.29,0.86,1,1,191120.0,2.37,0.1067,False,O,▲,225348,▲,O,X,0.0,0.0,0.0,0.0,기타 금융업,11.931777777777778,13.536,3.0,45.413538297203786,45.413538297203786,462,20260213,20260213,39.29,25.88,28.02,-11.27
290550,디케이티,KOSDAQ,IT/전기전자,10630,61.99,0.0,ARMED,ARMED,True,False,False,80.0,90.3,45.8,83.1,83.0999984741211,6,80.0,80.0,80.0,0.0,10630,9050,13780,15158.000000000002,🚀급등시동,0.5,0.64,11376,24.33,,,0,39.05,60.7,11.11,53.61,39.87,37.74,28.18,-0.5,전자부품 제조업,70.8,73.69,0,0,-7.4,0.66,7.59,54.06,0.123,0.123,1,12.0,1,0,2.23,0.76,1,1,9037.0,-6.56,-0.4688,False,O,▲,11978,▼,X,X,0.0,0.0,0.0,0.0,전자부품 제조업,9.977,12.653,4.0,33.94552247634552,33.94552247634552,463,20260213,20260213,39.29,25.88,54.06,28.18
006730,서부T&D,KOSDAQ,기타,17360,176.87,0.0,WAIT,WAIT,False,False,True,73.2,82.0,45.5,74.6,74.5999984741211,6,73.2,73.2,73.2,0.0,17360,16450,19180,21098.0,,-0.94,0.63,17667,36.74,,,0,25.49,69.4,5.73,26.35,82.74,10.48,35.01,42.37,일반 및 생활 숙박시설 운영업,73.1,39.71,0,0,0.29,-1.81,-1.31,60.89,0.065,0.065,1,12.0,0,0,1.15,0.56,1,1,14993.0,-1.74,-0.4009,True,O,▲,18525,▼,X,X,0.0,0.0,0.0,0.0,일반 및 생활 숙박시설 운영업,7.600676691729324,7.282857142857143,10.0,31.614510022878047,31.614510022878047,464,20260213,20260213,39.29,25.88,60.89,35.01
001200,유진투자증권,KOSPI,서비스 기타,4780,608.75,0.0,ARMED,ARMED,True,False,False,73.1,85.0,45.5,64.8,64.80000305175781,6,73.1,73.1,73.1,0.0,4255,3695,5380,5918.000000000001,,1.16,4.35,4615,26.86,,,0,11.27,72.5,17.92,32.59,41.0,18.83,-3.49,-33.74,금융 지원 서비스업,88.8,35.28,0,0,8.02,16.3,11.55,35.8,0.0,0.0,1,12.0,1,0,2.08,0.86,1,1,3808.6,3.57,0.0818,False,O,▲,4464,▲,O,X,0.0,0.0,0.0,0.0,금융 지원 서비스업,18.355,21.36195652173913,2.0,26.587682927606554,26.587682927606554,465,20260213,20260213,39.29,25.88,35.8,-3.49
067310,하나마이크론,KOSDAQ,반도체,33100,493.01,0.0,WAIT,WAIT,False,False,True,79.3,91.4,45.4,77.1,77.0999984741211,6,79.3,79.3,79.3,0.0,33100,31150,37000,40700.0,,-1.04,0.6,34180,33.29,,,0,27.2,61.3,1.82,18.43,176.99,2.56,1.92,136.62,반도체 제조업,77.9,53.03,0,0,-4.89,-0.15,-12.32,27.8,0.088,0.088,1,12.0,1,0,1.84,0.56,1,1,29910.0,-3.16,-0.3343,True,O,▲,35188,▼,X,X,0.0,0.0,0.0,0.0,반도체 제조업,3.3071428571428574,16.476190476190474,7.0,32.29962787770721,32.29962787770721,466,20260213,20260213,39.29,25.88,27.8,1.92
019210,와이지-원,KOSDAQ,기타,9260,93.45,0.0,ARMED,ARMED,True,False,False,78.2,85.9,45.0,88.1,88.0999984741211,6,78.2,78.2,78.2,0.0,9260,7620,12540,13794.000000000002,,-0.61,0.71,9954,4.69,,,0,43.35,65.2,14.86,65.36,70.22,49.49,57.85,29.85,기타 금속 가공제품 제조업,74.0,79.87,0,0,-6.84,-5.99,3.23,83.73,0.22,0.22,1,12.0,1,0,3.01,0.72,1,1,6986.0,-6.98,-0.4228,False,O,▲,10344,▲,X,X,0.0,0.0,0.0,0.0,기타 금속 가공제품 제조업,7.600676691729324,7.282857142857143,10.0,33.0919441271013,33.0919441271013,467,20260213,20260213,39.29,25.88,83.73,57.85
481070,에이유브랜즈,KOSDAQ,유통·소비재,25950,84.81,0.0,ARMED,ARMED,True,False,False,60.3,60.2,45.0,75.9,75.9000015258789,6,60.3,60.3,60.3,0.0,25950,21150,35500,39050.0,,-0.04,5.25,25302,25.02,,,1,2.44,51.1,2.43,24.76,27.83,8.89,57.0,-12.54,"섬유, 의복, 신발 및 가죽제품 소매업",32.7,24.62,1,0,0.19,1.96,-5.29,82.88,0.024,0.024,1,12.0,1,0,0.94,0.66,1,1,20815.0,2.56,-0.0134,False,O,▲,25757,▼,O,X,0.0,0.0,0.0,0.0,"섬유, 의복, 신발 및 가죽제품 소매업",6.287826086956522,39.44130434782608,1.0,18.0,18.0,468,20260213,20260213,39.29,25.88,82.88,57.0
056080,유진로봇,KOSDAQ,조선·기계·설비,37750,616.56,0.0,ARMED,ARMED,True,False,False,76.9,85.1,44.9,84.3,84.30000305175781,8,76.9,76.9,76.9,0.0,37750,26500,60200,66220.0,,-0.09,0.38,41886,177.03,,,0,14.9,59.2,9.49,47.75,274.88,31.88,211.17,234.51,특수 목적용 기계 제조업,61.9,49.39,0,0,-4.91,19.46,9.74,237.05,0.0,0.0,1,12.0,0,0,2.2,0.51,1,1,32235.0,-9.88,0.2165,False,O,▲,39350,▲,X,X,0.0,0.0,0.0,0.0,특수 목적용 기계 제조업,7.522794117647059,12.439558823529412,8.0,26.05092594785595,26.05092594785595,469,20260213,20260213,39.29,25.88,237.05,211.17
298020,효성티앤씨,KOSPI,화학·소재,404000,123.34,0.0,WAIT,WAIT,False,False,True,75.4,90.7,44.5,60.4,60.400001525878906,6,75.4,75.4,75.4,0.0,404000,350500,511000,562100.0,,0.07,0.53,396705,82.75,,,0,26.09,61.9,7.1,40.28,79.16,26.52,48.62,4.42,화학섬유 제조업,65.7,33.91,0,0,0.37,4.94,7.02,87.91,0.0,0.0,1,11.5,0,0,1.67,0.9,1,1,330800.0,1.84,-0.1276,False,O,▲,400534,▲,O,X,0.0,0.0,0.0,0.0,화학섬유 제조업,6.274,14.620750000000001,6.0,25.684709854966435,25.684709854966435,470,20260213,20260213,39.29,25.88,87.91,48.62
007390,네이처셀,KOSDAQ,기타,23900,62.58,0.0,WAIT,WAIT,False,False,True,69.2,82.6,44.4,53.6,53.599998474121094,6,69.2,69.2,69.2,0.0,23900,21850,28000,30800.000000000004,,1.49,0.44,23408,2.89,,,0,15.84,61.0,4.65,18.91,20.16,3.04,-36.53,-20.21,기초 의약물질 제조업,66.1,31.94,0,0,0.0,4.82,-5.35,-10.65,0.34,0.308,1,12.0,1,0,1.18,0.62,1,1,21991.0,2.1,-0.1003,False,O,▲,23631,▼,O,X,0.0,0.0,0.0,0.0,기초 의약물질 제조업,7.600676691729324,7.282857142857143,10.0,35.48225522809186,35.48225522809186,471,20260213,20260213,39.29,25.88,-10.65,-36.53
032190,다우데이타,KOSDAQ,조선·기계·설비,26850,71.05,0.0,WAIT,WAIT,False,False,True,73.7,84.4,44.0,71.4,71.4000015258789,6,73.7,73.7,73.7,0.0,26850,22250,36000,39600.0,,1.12,0.66,27937,52.04,,,0,29.0,56.9,11.08,51.87,74.46,36.0,34.71,34.09,기계장비 및 관련 물품 도매업,65.5,64.72,0,0,-0.19,14.74,-4.11,60.59,0.092,0.092,1,12.0,1,0,1.7,0.73,1,1,22615.0,-3.89,-0.2873,False,O,▲,27628,▼,X,X,0.0,0.0,0.0,0.0,기계장비 및 관련 물품 도매업,7.522794117647059,12.439558823529412,8.0,31.218041911566175,31.218041911566175,472,20260213,20260213,39.29,25.88,60.59,34.71
214370,케어젠,KOSDAQ,기타,120800,94.7,0.0,WAIT,WAIT,False,False,True,72.2,80.9,43.5,74.8,74.80000305175781,6,72.2,72.2,72.2,0.0,120800,100700,161000,177100.0,🚀급등시동,1.15,0.32,117172,81.69,,,0,46.42,61.8,13.51,63.91,158.67,48.04,56.6,118.3,기초 의약물질 제조업,76.4,68.22,0,0,3.51,4.86,-3.75,82.48,0.006,0.006,1,12.0,1,0,1.43,0.77,1,1,100280.0,3.1,-0.4279,False,O,▲,124110,▼,X,X,0.0,0.0,0.0,0.0,기초 의약물질 제조업,7.600676691729324,7.282857142857143,10.0,25.0,25.0,473,20260213,20260213,39.29,25.88,82.48,56.6
