종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,NEWS_SCORE,NEWS_REASON,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,주봉20선_상회,주봉추세,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,ML_SCORE,TOTAL_SCORE,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
047810,한국항공우주,KOSPI,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",기타,114400,625.34,111511.5,113600,105600,129600,145500,83.4,84.3,78.3,0.0,,🔻 REV (역추세 반등),④ 바닥 반등 시도,6.92,35.06,-0.57,-17.67,-2.92,18,0.69,0.77,1.0,0.87,0.33,0.72,0.71,57.3,70.2,3.71,114216,0.16,,368.3776,0.0414,0.84,0.29,102190,1,12.49,0,1,1,1,False,1.24,1.42,5.15,O,▲,11,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",1.8,22,249.9,113460,▲,O,X,3.304639175257732,17.68154639175258,3.0,1.7272727272727273,0.7042253521126761,1,🌪️ 18일 연속 응축 중! 폭발 임박. 📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속.  (매수 유효),41.9,71.0,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),4,11,20251230,20251230,22.82,9.3,5.15,-17.67
389470,인벤티지랩,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,84200,315.79,10513.5,84200,78300,101700,119200,83.0,88.6,93.5,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,28.35,175.61,28.01,74.14,156.32,0,1.0,1.0,1.0,1.0,0.67,0.3,0.7,38.8,37.1,0.01,76557,9.98,,-1754.3607,0.1725,0.4,-0.01,66160,1,36.59,0,0,0,1,False,6.85,-6.76,83.44,O,▲,7,★,"주봉20선↑, 주봉추세우상향, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",2.0,29,244.2,75435,▼,O,X,3.304639175257732,17.68154639175258,3.0,2.9661016949152543,0.0,1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간. (매수 유효),75.7,80.8,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),5,12,20251230,20251230,22.82,9.3,83.44,74.14
128940,한미약품,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,452000,227.31,57905.7,451500,420500,513000,574000,82.7,74.5,82.5,0.0,,🔥 SQZ (폭발대기),③ 박스 / 중립,0.22,59.15,-7.27,-1.48,21.17,11,0.77,0.78,1.0,0.98,0.29,0.18,0.72,67.9,73.9,3.14,445715,1.41,,630.386,0.1163,0.56,0.68,404850,1,8.25,1,1,1,1,False,3.2,0.89,21.34,O,▲,12,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, OBV매집, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",1.8,5,225.8,445619,▲,O,O,2.5142105263157895,10.315263157894737,9.0,1.9365079365079365,0.11074197120708748,1,🌪️ 11일 연속 응축 중! 폭발 임박. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ,35.7,68.6,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),3,13,20251230,20251230,22.82,9.3,21.34,-1.48
389500,에스비비테크,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,36150,115.45,2289.7,36150,33600,44100,52000,82.4,77.2,89.5,0.0,,↩️ PULL (눌림),② 상승 후 조정,6.17,66.97,5.83,43.55,47.68,3,1.0,1.0,1.0,1.0,0.27,0.02,0.54,37.6,63.1,-6.75,38857,-6.97,,-750.3995,-0.3883,0.48,-2.07,29360,1,22.45,0,1,1,0,True,-12.47,-14.03,52.85,O,▲,5,★,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑), 자금유입",1.8,69,249.4,39328,▼,X,X,4.989310344827586,13.487586206896552,6.0,3.1176470588235294,0.0,1,🌪️ 에너지 응축 시작 (3일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. 📉 과매도 기술적 반등 기대.,85.0,83.2,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),2,14,20251230,20251230,22.82,9.3,52.85,43.55
000990,DB하이텍,KOSPI,반도체 제조업,반도체 제조업,반도체,67600,206.72,29409.1,67600,63200,76400,85200,82.1,74.1,81.6,0.0,,↩️ PULL (눌림),③ 박스 / 중립,4.81,46.96,-2.68,-4.22,8.98,11,0.8,0.76,0.97,1.0,0.22,0.15,0.72,59.1,68.2,2.05,67990,-0.57,장악형,4.4644,-0.0543,0.87,-0.09,61600,1,9.0,1,1,1,1,False,-1.02,3.36,18.6,O,▲,9,★,"주봉20선↑, 주봉추세우상향, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, 패턴(장악형)",1.8,36,243.4,67844,▲,X,X,9.038,12.3175,5.0,2.0,0.0,1,🌪️ 11일 연속 응축 중! 폭발 임박. 📉 매도세 우위. 💸 자금 유입 지속. ,68.1,77.9,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),3,15,20251230,20251230,22.82,9.3,18.6,-4.22
010950,S-Oil,KOSPI,석유 정제품 제조업,석유 정제품 제조업,기타,83000,132.89,93443.7,83000,77600,93700,104400,81.9,74.1,81.2,0.0,,↩️ PULL (눌림),② 상승 후 조정,6.55,33.23,-0.94,5.27,-4.75,2,0.79,0.75,0.97,1.0,0.21,0.05,0.74,55.0,47.7,1.07,82364,0.77,망치형,-249.1574,-0.0652,0.74,0.1,77080,1,8.57,1,1,1,1,True,-1.19,-3.94,28.09,O,▲,8,★,"주봉20선↑, 주봉추세우상향, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회, 패턴(망치형)",1.8,30,249.0,83081,▼,X,X,3.304639175257732,17.68154639175258,3.0,1.9814814814814814,0.0,1,🌪️ 에너지 응축 시작 (2일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,53.9,73.5,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),2,16,20251230,20251230,22.82,9.3,28.09,5.27
032350,롯데관광개발,KOSPI,여행사 및 기타 여행보조 서비스업,여행사 및 기타 여행보조 서비스업,서비스 기타,23250,107.29,18492.9,23250,21600,26550,29800,81.8,69.9,83.3,0.0,,↩️ PULL (눌림),② 상승 후 조정,17.96,33.31,10.47,10.27,-4.67,1,0.8,0.83,1.0,1.0,0.25,0.01,0.64,51.2,55.8,2.94,22678,2.52,,-116.2632,-0.0758,0.44,0.08,19645,1,13.5,0,1,1,1,False,0.87,-1.48,33.09,O,▲,8,★,"주봉20선↑, 주봉추세우상향, HMA돌파, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",1.8,107,248.8,22789,▼,O,X,1.6145,-1.488,12.0,2.0,0.0,1,🌪️ 에너지 응축 시작 (1일차). 📉 매도세 우위. ,53.9,73.4,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),2,17,20251230,20251230,22.82,9.3,33.09,10.27
424870,이뮨온시아,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,13020,360.39,9656.3,13020,12100,15760,18500,81.7,88.2,91.4,0.0,,↩️ PULL (눌림),② 상승 후 조정,29.29,173.24,28.95,124.87,153.95,0,1.0,1.0,1.0,1.0,0.57,0.36,0.69,58.9,82.7,0.58,13714,-5.06,,-204.8926,-0.1303,0.41,-0.89,10986,1,50.34,0,0,0,1,True,-4.12,-15.34,134.17,O,▲,7,★,"주봉20선↑, 주봉추세우상향, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,192,250.0,13991,▼,X,X,3.304639175257732,17.68154639175258,3.0,2.9782608695652173,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💰 외국인/기관 수급 집중. ✅ 20일선 눌림목 구간. (매수 유효),73.3,79.2,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),2,18,20251230,20251230,22.82,9.3,134.17,124.87
067310,하나마이크론,KOSDAQ,반도체 제조업,반도체 제조업,반도체,25750,987.95,17092.4,25450,22850,31550,37650,81.3,79.8,77.1,0.0,,🔥 SQZ (폭발대기),③ 박스 / 중립,1.78,110.89,1.44,3.39,91.6,20,0.8,1.0,0.32,0.78,0.51,1.0,0.42,53.9,63.4,4.28,25291,1.81,장악형,149.6817,0.1548,2.62,-0.03,27055,-1,11.79,0,1,1,1,False,1.18,7.29,12.69,O,▲,14,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, OBV매집, RSI적정, MACD상승, 20선근접, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회, 패턴(장악형)",2.5,76,193.4,24657,▲,O,O,9.038,12.3175,5.0,2.0,1.1787819253438114,-1,🌪️ 20일 연속 응축 중! 폭발 임박. 📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ,63.4,75.9,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),3,19,20251230,20251230,22.82,9.3,12.69,3.39
054540,삼영엠텍,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 금속제품, 탱크 및 증기발생기 제조업",기타,13750,101.21,1787.5,13750,12780,15920,18090,79.8,75.5,85.7,0.0,,↩️ PULL (눌림),② 상승 후 조정,2.23,136.66,1.89,12.92,117.37,2,0.89,0.92,1.0,1.0,0.23,0.01,0.73,39.0,70.6,-4.35,15580,-11.75,,40.9278,-0.0722,0.36,1.33,12743,1,20.88,0,1,1,0,False,0.66,-3.51,22.22,O,▲,7,★,"주봉20선↑, 주봉추세우상향, OBV매집, 장기추세(120↑), 자금유입, MACD>Sig",1.8,181,248.9,14124,▲,X,O,3.304639175257732,17.68154639175258,3.0,2.2371134020618557,0.0,1,🌪️ 에너지 응축 시작 (2일차). 💰 외국인/기관 수급 집중. ,77.2,79.0,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),2,20,20251230,20251230,22.82,9.3,22.22,12.92
013360,일성건설,KOSPI,토목 건설업,토목 건설업,건설·부동산,2220,404.14,1199.4,2220,2060,2855,3485,79.5,86.1,88.4,0.0,,↩️ PULL (눌림),② 상승 후 조정,72.36,25.07,64.87,43.47,-12.91,0,1.0,1.0,1.0,1.0,0.42,0.42,0.68,46.8,80.2,1.66,2228,-0.36,,-59.8259,-0.4472,1.89,0.6,1777,1,63.37,0,0,0,1,False,-3.48,-16.54,66.29,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA돌파, RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입",2.0,1126,250.0,2108,▼,O,X,-0.6277777777777778,13.248888888888889,8.0,3.96875,0.0,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ✅ 20일선 눌림목 구간. (매수 유효),49.0,70.4,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),2,21,20251230,20251230,22.82,9.3,66.29,43.47
071050,한국금융지주,KOSPI,기타 금융업,기타 금융업,금융,161700,238.79,90108.9,161700,150500,184100,206500,79.3,75.1,85.0,0.0,,🔺 Watch (상승 준비),④ 바닥 반등 시도,1.51,21.67,-5.98,-11.61,-16.31,11,0.8,0.81,1.0,1.0,0.35,0.19,0.76,50.0,58.2,-0.01,162183,-0.3,,355.9198,0.0739,0.61,0.27,175040,-1,7.54,1,1,1,0,True,1.38,1.06,11.21,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, OBV매집, RSI적정, MACD상승, 20선근접, 장기추세(120↑), MACD>Sig",1.8,15,242.6,161045,▲,O,O,-1.6684375,0.1418750000000001,13.0,2.0,0.0,-1,🌪️ 11일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,76.4,78.4,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),4,22,20251230,20251230,22.82,9.3,11.21,-11.61
298380,에이비엘바이오,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,200000,1948.21,110250.3,198700,184700,227000,254500,78.7,91.2,84.3,0.0,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,1.63,218.47,1.29,105.06,199.18,0,0.7,0.78,1.0,0.88,0.8,1.0,0.8,58.9,60.9,3.67,194254,2.96,,-1713.1863,0.2924,0.98,0.9,172740,1,13.6,0,0,0,1,False,7.87,2.15,114.36,O,▲,12,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, OBV매집, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.0,12,238.4,191191,▲,O,O,3.304639175257732,17.68154639175258,3.0,1.7647058823529411,0.6542526421741319,1,💸 자금 유입 지속. 🚀 단기 모멘텀 가속.  (강력 매수),13.5,59.1,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),1,23,20251230,20251230,22.82,9.3,114.36,105.06
950160,코오롱티슈진,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,79600,243.84,66244.1,79600,74000,90800,101900,78.6,84.5,87.7,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,-8.82,91.58,-9.16,58.28,72.29,0,0.8,0.82,1.0,1.0,0.68,0.2,0.85,47.2,53.0,1.61,76124,4.57,,-1033.2345,0.2494,0.62,1.39,67685,1,18.13,0,0,0,1,False,5.71,-0.75,67.58,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",2.0,31,246.8,74056,▲,O,X,3.304639175257732,17.68154639175258,3.0,2.0,0.0,1,🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간. (매수 유효),28.2,63.5,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),5,24,20251230,20251230,22.82,9.3,67.58,58.28
022100,포스코DX,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,28750,430.91,43710.0,28400,26400,32400,36400,78.4,73.6,75.1,0.0,,🔥 SQZ (폭발대기),① 강한 상승 추세,11.0,17.83,3.51,12.79,-20.15,1,0.62,0.74,1.0,0.77,0.4,0.46,0.76,52.1,73.6,4.19,29262,-1.75,,173.1954,0.0953,0.82,0.93,25020,1,18.75,0,1,1,1,False,7.68,-0.69,35.61,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",1.8,88,249.9,28505,▲,O,X,1.6145,-1.488,12.0,1.553191489361702,1.232394366197183,1,🌪️ 에너지 응축 시작 (1일차). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ,43.2,67.8,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),1,25,20251230,20251230,22.82,9.3,35.61,12.79
100790,미래에셋벤처투자,KOSDAQ,기타 금융업,기타 금융업,금융,12450,275.37,6614.0,12450,11570,15890,19330,78.3,78.0,90.8,0.0,,↩️ PULL (눌림),② 상승 후 조정,33.58,92.43,33.24,45.74,73.14,0,1.0,1.0,1.0,1.0,0.54,0.24,0.64,55.1,53.1,2.41,15127,-17.7,,-78.3282,-1.9434,0.4,-2.18,20946,-1,106.83,0,0,0,1,False,-43.92,16.68,55.04,O,▲,6,★,"주봉20선↑, 주봉추세우상향, RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",2.0,200,249.0,16157,▼,X,X,-1.6684375,0.1418750000000001,13.0,3.909090909090909,0.0,-1,📉 매도세 우위. ,67.0,74.9,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),2,26,20251230,20251230,22.82,9.3,55.04,45.74
000250,삼천당제약,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,232500,243.41,54538.6,232500,216000,258000,283500,77.9,67.5,77.5,0.0,,↩️ PULL (눌림),③ 박스 / 중립,3.33,54.18,2.99,-3.62,34.89,4,0.62,0.64,1.0,1.0,0.24,0.2,0.68,53.0,50.1,2.3,224640,3.5,,-169.4494,-0.0225,0.62,-0.53,200850,1,13.84,0,1,1,1,False,-0.85,0.65,5.68,O,▲,7,★,"주봉20선↑, 주봉추세우상향, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",1.8,10,232.5,227120,▼,O,X,2.5142105263157895,10.315263157894737,9.0,1.5454545454545454,0.0,1,🌪️ 에너지 응축 시작 (4일차). 📉 매도세 우위. ,59.0,72.2,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),3,27,20251230,20251230,22.82,9.3,5.68,-3.62
126340,비나텍,KOSDAQ,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,71900,120.97,4841.5,71900,66800,84700,97400,77.8,78.6,89.6,0.0,,↩️ PULL (눌림),② 상승 후 조정,17.83,148.73,17.49,46.16,129.44,0,1.0,1.0,1.0,1.0,0.48,0.03,0.74,51.5,62.0,1.07,68177,5.46,장악형,-971.3583,-0.0264,0.8,-0.29,57629,1,20.96,0,0,0,1,False,0.13,1.64,55.46,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA돌파, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회, 패턴(장악형)",2.0,34,244.5,67900,▼,O,X,-6.15375,-11.510000000000002,16.0,2.5098039215686274,0.0,1,📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,53.0,70.4,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),2,28,20251230,20251230,22.82,9.3,55.46,46.16
353200,대덕전자,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,47100,357.88,23275.4,47100,43800,52200,57200,77.6,73.7,82.7,0.0,,🔁 MR (반전),⑤ 하락 / 약세,-2.48,163.87,-9.97,49.08,125.89,5,0.62,0.63,1.0,1.0,0.5,0.36,0.72,42.8,40.0,-0.76,47127,-0.06,,-319.5247,0.0807,0.64,-0.76,41395,1,10.3,0,1,1,0,False,-2.08,2.84,71.9,O,▲,7,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 20선근접, 정배열(단), 장기추세(120↑)",1.8,53,249.6,46670,▲,O,X,2.1177083333333333,14.414375,7.0,1.5454545454545454,0.0,1,🌪️ 5일 연속 응축 중! 폭발 임박. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,82.8,79.2,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),5,29,20251230,20251230,22.82,9.3,71.9,49.08
001440,대한전선,KOSPI,절연선 및 케이블 제조업,절연선 및 케이블 제조업,기타,22900,503.31,42696.4,22900,21250,25350,27750,77.4,77.2,80.5,0.0,,↩️ PULL (눌림),① 강한 상승 추세,6.26,48.03,-1.23,29.04,10.05,6,0.59,0.62,1.0,1.0,0.42,0.56,0.78,50.2,54.4,-0.26,22993,-0.41,,-56.3594,0.0478,0.76,0.25,25545,-1,10.87,0,1,1,0,True,-1.93,-6.15,51.86,O,▲,7,★,"주봉20선↑, 주봉추세우상향, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑)",1.8,109,249.6,22722,▼,O,X,3.304639175257732,17.68154639175258,3.0,1.4848484848484849,0.0,-1,🌪️ 6일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,75.6,76.9,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),1,30,20251230,20251230,22.82,9.3,51.86,29.04
455900,엔젤로보틱스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,30650,110.74,4664.3,30650,28500,34200,37750,77.0,73.5,81.7,0.0,,🔁 MR (반전),⑤ 하락 / 약세,2.17,27.97,1.83,13.55,8.68,5,0.66,0.67,1.0,1.0,0.39,0.02,0.7,46.5,51.8,-2.29,31475,-2.62,,-115.7619,0.0595,1.23,-0.92,27570,1,11.65,0,1,1,0,False,-4.52,-5.98,22.85,O,▲,7,★,"주봉20선↑, 주봉추세우상향, RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑)",1.8,81,248.3,30736,▲,X,X,4.989310344827586,13.487586206896552,6.0,1.6511627906976745,0.0,1,🌪️ 5일 연속 응축 중! 폭발 임박. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,91.2,81.3,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),5,31,20251230,20251230,22.82,9.3,22.85,13.55
376900,로킷헬스케어,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,기타,65500,308.62,10258.3,65500,60900,79500,93400,76.8,83.8,94.0,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,-13.47,264.09,-13.81,175.48,244.8,0,1.0,1.0,1.0,1.0,0.7,0.29,0.5,43.0,53.3,-8.91,64409,1.69,,-2147.396,0.4611,0.53,0.12,81110,-1,39.88,0,0,0,0,False,7.03,-18.02,184.78,O,▲,6,★,"주봉20선↑, 주봉추세우상향, MACD상승, 정배열(단), 장기추세(120↑), VWAP상회",2.0,38,248.9,62555,▼,O,X,3.304639175257732,17.68154639175258,3.0,3.0434782608695654,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대. (매수 유효),86.2,79.6,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),5,32,20251230,20251230,22.82,9.3,184.78,175.48
372320,큐로셀,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,44950,71.63,6487.5,44950,41800,51300,57600,76.8,72.1,73.0,0.0,,↩️ PULL (눌림),③ 박스 / 중립,6.64,43.15,6.3,-0.46,23.86,1,0.8,0.82,1.0,1.0,0.23,0.0,0.79,57.5,51.3,0.83,44064,2.01,장악형,-291.5675,-0.0866,1.01,0.1,38785,1,14.73,0,1,1,1,False,-0.11,-4.87,8.84,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA돌파, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회, 패턴(장악형)",1.8,55,247.2,44051,▼,O,X,3.304639175257732,17.68154639175258,3.0,2.015873015873016,0.0,1,🌪️ 에너지 응축 시작 (1일차). 📉 매도세 우위. ✅ 20일선 눌림목 구간.,83.3,78.8,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),3,33,20251230,20251230,22.82,9.3,8.84,-0.46
