종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),SECTOR_RET_5D,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
456070,이엔셀,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,18550,591.59,2022.8,15280,13750,17580,19870,11.6,10.2,28.3,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,45.72,47.22,39.78,49.06,31.06,0,0.0,0.0,0.36,0.0,0.73,0.45,0.2,66.8,90.0,25.05,17464,6.22,,235.034,0.1371,4.9,2.07,13209,1,48.43,0,0,0,1,False,23.58,13.32,55.1,7,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,130,198.6,0.4430701754385964,6.0,-0.20208333333333334,21.400523560209425,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),1,383,20251219,20251219,16.7,6.04,55.1,49.06
189300,인텔리안테크,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,50800,94.17,5452.5,46500,44250,49150,51900,11.5,3.5,9.9,↩️ PULL (눌림),⑤ 하락 / 약세,25.12,0.99,19.18,-7.97,-15.17,0,0.0,0.0,0.6,0.0,0.2,0.0,0.34,87.1,70.7,12.57,49713,2.19,,705.7354,-0.1052,2.02,0.04,44260,1,32.4,0,0,0,1,False,5.18,10.55,-1.93,5,★,"거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,53,246.4,-0.17784313725490195,7.0,-0.25190839694656486,9.247311827956988,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,384,20251219,20251219,16.7,6.04,-1.93,-7.97
001430,세아베스틸지주,KOSPI,1차 철강 제조업,1차 철강 제조업,철강·금속,43950,400.15,15761.4,34850,31350,39050,43200,11.4,5.6,23.2,↩️ PULL (눌림),② 상승 후 조정,65.85,42.46,61.51,51.69,11.9,0,0.0,0.0,0.36,0.0,0.48,0.28,0.37,73.9,77.9,29.94,46301,-5.08,,1393.9503,-0.3644,1.77,-0.51,39000,1,92.41,0,0,0,1,False,-1.79,56.41,68.39,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,57,198.6,0.8550000000000001,5.0,-0.3888888888888889,26.111908177905306,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,385,20251219,20251219,16.7,6.04,68.39,51.69
361390,제노코,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,16390,58.62,1442.4,15160,14700,15710,16250,9.7,3.0,8.4,🔻 REV (역추세 반등),④ 바닥 반등 시도,12.88,-16.51,6.94,-11.3,-32.67,0,0.0,0.0,0.17,0.0,0.33,0.0,0.0,69.2,78.3,11.39,16088,1.87,,237.758,0.1122,7.26,-0.82,14700,1,15.9,0,0,0,1,False,8.54,14.3,-5.26,4,,"MACD상승, 거래량↑, 자금유입, MACD>Sig, VWAP상회",2.5,164,248.6,-0.17784313725490195,7.0,-0.40236686390532544,8.113456464379947,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),4,386,20251219,20251219,16.7,6.04,-5.26,-11.3
081180,쎄크,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,15310,176.14,1351.2,12800,11820,14270,15740,9.6,15.6,35.5,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,54.49,34.06,48.55,54.78,17.9,0,0.0,0.0,0.95,0.0,0.8,0.07,0.59,76.7,84.8,23.2,14417,6.19,,309.719,0.4429,0.53,1.25,11820,1,44.37,0,0,0,1,False,38.55,35.01,60.82,6,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,195,249.6,-2.7871929824561406,12.0,-0.2979942693409742,19.609375,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,387,20251219,20251219,16.7,6.04,60.82,54.78
293580,나우IB,KOSDAQ,기타 금융업,기타 금융업,금융,1505,256.09,1428.7,1285,1216,1388,1490,9.0,16.3,28.0,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,33.19,3.79,27.25,14.75,-12.37,0,0.0,0.0,0.74,0.0,0.53,0.14,0.34,72.8,99.3,20.64,1471,2.31,,33.0906,0.0829,2.83,1.08,1216,1,41.74,0,0,0,1,False,21.47,27.76,20.79,7,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,1945,249.9,1.6223684210526317,4.0,-0.40484429065743943,17.120622568093385,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,388,20251219,20251219,16.7,6.04,20.79,14.75
475830,오름테라퓨틱,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,105000,1508.92,22294.0,79500,76500,83900,88300,8.8,15.5,25.1,↩️ PULL (눌림),② 상승 후 조정,89.19,438.46,83.25,185.63,422.3,0,0.0,0.0,0.31,0.0,0.6,1.0,0.4,78.3,81.8,36.03,96749,8.53,,1161.6737,-0.245,2.82,1.67,76580,1,78.03,0,0,0,1,False,14.88,27.74,191.67,6,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,31,246.4,0.4430701754385964,6.0,-0.7403508771929824,32.075471698113205,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,389,20251219,20251219,16.7,6.04,191.67,185.63
006280,녹십자,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,167000,91.11,19516.5,149100,144800,154300,159400,8.8,8.0,6.9,↩️ PULL (눌림),③ 박스 / 중립,27.87,30.16,23.53,3.44,-0.4,0,0.0,0.0,0.15,0.0,0.27,0.0,0.66,84.0,87.8,15.36,165648,0.82,,3054.9268,-0.0199,0.75,1.74,144830,1,40.11,0,0,0,1,False,3.09,23.34,20.14,5,★,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,16,238.6,3.2100000000000004,3.0,-0.5720720720720721,12.005365526492287,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),3,390,20251219,20251219,16.7,6.04,20.14,3.44
038500,삼표시멘트,KOSDAQ,기타 비금속 광물제품 제조업,기타 비금속 광물제품 제조업,기타,4470,239.8,4823.9,3820,3435,4280,4740,8.3,1.4,19.8,↩️ PULL (눌림),② 상승 후 조정,48.01,38.39,42.07,29.01,22.23,0,0.0,0.0,0.35,0.0,0.31,0.13,0.4,68.9,81.6,20.49,5410,-17.38,,141.0991,-0.6088,0.43,-1.25,6663,-1,97.86,0,0,0,1,False,-16.91,44.19,35.05,4,,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,519,198.3,0.4430701754385964,6.0,-0.18357487922705315,17.015706806282722,-1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,391,20251219,20251219,16.7,6.04,35.05,29.01
194370,제이에스코퍼레이션,KOSPI,"가죽, 가방 및 유사제품 제조업","가죽, 가방 및 유사제품 제조업",기타,14700,87.07,4265.5,12850,12590,13240,13630,7.8,4.4,7.2,↩️ PULL (눌림),② 상승 후 조정,33.51,26.72,29.17,16.21,-3.84,0,0.0,0.0,0.06,0.0,0.33,0.0,0.5,83.3,86.4,17.82,14111,4.17,,172.2098,-0.0781,2.19,2.02,12653,1,38.12,0,0,0,1,False,7.3,23.63,32.91,6,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,194,249.3,0.4430701754385964,6.0,-0.6919431279620853,14.396887159533073,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,392,20251219,20251219,16.7,6.04,32.91,16.21
347700,스피어,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,12960,556.32,6044.1,9820,8950,11120,12420,7.4,10.9,29.5,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,48.62,23.43,42.68,9.37,7.27,0,0.0,0.0,0.68,0.0,0.64,0.42,0.43,77.1,79.6,35.95,12596,2.89,,521.7948,0.1632,2.1,0.85,8952,1,80.19,0,0,0,1,False,14.08,75.61,15.41,7,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,229,224.9,-0.17784313725490195,7.0,-0.45885286783042395,31.975560081466398,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,393,20251219,20251219,16.7,6.04,15.41,9.37
319400,현대무벡스,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,13600,3379.3,15147.1,10840,9750,12470,14100,7.3,18.7,30.3,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,64.45,171.46,58.51,42.11,155.3,0,0.0,0.0,0.35,0.0,0.84,1.0,0.58,81.3,97.3,29.23,12713,6.97,,372.038,0.2961,1.62,1.35,9724,1,58.91,0,0,0,1,False,20.46,37.24,48.15,7,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,183,198.4,-2.7871929824561406,12.0,-0.2935064935064935,25.461254612546124,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,394,20251219,20251219,16.7,6.04,48.15,42.11
100790,미래에셋벤처투자,KOSDAQ,기타 금융업,기타 금융업,금융,17080,3073.45,9073.7,10460,9410,12030,13600,6.6,14.2,31.5,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,121.24,135.59,115.3,109.34,119.43,0,0.0,0.0,0.36,0.0,0.89,1.0,0.19,91.5,95.9,68.18,14484,17.92,,608.7818,0.6721,7.41,1.41,12993,1,84.94,0,0,0,1,False,61.13,76.99,115.38,7,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,190,198.7,1.6223684210526317,4.0,-0.6584093872229465,63.28871892925431,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,395,20251219,20251219,16.7,6.04,115.38,109.34
190510,나무가,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,18550,95.84,2661.2,16860,16520,17370,17880,6.4,3.0,11.2,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,22.2,34.81,16.26,-2.64,18.65,0,0.0,0.0,0.06,0.0,0.53,0.0,0.2,86.4,86.6,13.3,17915,3.54,,309.5109,0.207,4.04,2.2,16605,1,22.79,0,0,0,1,False,11.81,16.37,3.4,6,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,148,249.5,-0.17784313725490195,7.0,-0.5812807881773399,10.023724792408066,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),3,396,20251219,20251219,16.7,6.04,3.4,-2.64
330350,위더스제약,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,8620,739.57,1138.0,7280,6550,8380,9470,6.2,12.4,25.9,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,33.02,13.27,27.08,13.85,-2.89,0,0.0,0.0,0.36,0.0,0.61,0.59,0.01,72.3,68.5,21.91,9350,-7.81,,274.9801,0.7213,3.96,0.04,7865,1,56.82,0,0,0,1,False,27.89,28.66,19.89,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,273,198.7,3.2100000000000004,3.0,-0.11594202898550725,18.40659340659341,1,📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,397,20251219,20251219,16.7,6.04,19.89,13.85
084670,동양고속,KOSPI,육상 여객 운송업,육상 여객 운송업,기타,94700,4584.71,2742.1,48950,44000,56300,63700,6.1,12.7,31.4,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,501.65,998.61,497.31,1028.4,968.05,0,0.0,0.0,0.34,0.0,0.9,1.0,0.23,75.7,100.0,99.34,113579,-16.62,,8863.2585,1.0014,2.63,-2.23,62925,1,341.5,0,0,0,1,False,55.5,241.26,1045.1,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,40,195.8,0.4430701754385964,6.0,-0.757396449704142,93.46271705822268,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,398,20251219,20251219,16.7,6.04,1045.1,1028.4
462350,이노스페이스,KOSDAQ,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",기타,12860,205.76,2651.9,11200,10070,12880,14560,5.1,10.1,25.2,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,3.63,25.97,-2.31,19.48,9.81,0,0.01,0.02,0.35,0.0,0.57,0.1,0.35,65.4,71.8,18.28,12693,1.31,,330.8182,0.5901,2.44,0.63,9660,1,45.06,0,0,0,1,False,17.34,28.73,25.52,6,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,176,197.1,0.4430701754385964,6.0,0.007168458781362007,14.821428571428571,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),1,399,20251219,20251219,16.7,6.04,25.52,19.48
223250,드림씨아이에스,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,7590,1091.36,1806.4,5360,4820,6170,6970,4.9,9.2,31.1,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,72.5,116.55,66.56,88.08,100.39,0,0.0,0.0,0.35,0.0,0.88,0.91,0.2,85.6,92.6,45.84,6952,9.17,,232.7743,0.2926,5.34,2.44,5421,1,69.45,0,0,0,1,False,27.56,53.96,94.12,7,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,370,198.3,0.4430701754385964,6.0,-0.5126353790613718,41.6044776119403,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,400,20251219,20251219,16.7,6.04,94.12,88.08
217330,싸이토젠,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,6250,362.09,1445.6,4010,3650,4720,5440,4.8,4.4,33.6,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,100.32,86.57,94.38,148.03,70.41,0,0.0,0.0,0.65,0.0,0.86,0.24,0.2,88.0,99.3,60.61,5044,23.89,장악형,239.6372,0.7292,4.25,1.9,3652,1,82.44,0,0,0,1,False,60.05,83.28,154.07,8,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회, 패턴(장악형)",2.5,555,222.6,0.4430701754385964,6.0,-0.5884615384615385,55.86034912718204,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,401,20251219,20251219,16.7,6.04,154.07,148.03
128820,대성산업,KOSPI,연료 소매업,연료 소매업,유통·소비재,10550,205.69,4772.3,6670,6000,7670,8680,4.8,8.2,31.5,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,151.79,153.3,147.45,116.45,122.74,0,0.0,0.0,0.36,0.0,0.9,0.1,0.57,76.3,88.3,62.93,9911,6.44,,573.9564,0.7295,0.21,1.72,7340,1,143.09,0,0,0,1,False,30.25,90.43,133.15,6,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,298,198.8,3.7046666666666668,2.0,-0.6329670329670329,58.17091454272864,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,402,20251219,20251219,16.7,6.04,133.15,116.45
027360,아주IB투자,KOSDAQ,기타 금융업,기타 금융업,금융,3375,2663.91,4088.7,2385,2140,2740,3100,3.8,11.6,27.8,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,71.06,36.09,65.12,37.27,19.93,0,0.0,0.0,0.3,0.0,0.74,1.0,0.16,93.6,94.6,45.9,3261,3.47,,132.6344,0.5144,8.66,1.15,2557,1,74.02,0,0,0,1,False,39.18,61.87,43.31,7,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,816,194.6,1.6223684210526317,4.0,-0.5141700404858299,41.509433962264154,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,403,20251219,20251219,16.7,6.04,43.31,37.27
370090,퓨런티어,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,15140,59.03,1295.5,13260,11930,14860,16450,3.3,6.9,14.9,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,37.64,-9.34,31.7,1.64,-25.5,0,0.0,0.0,0.36,0.0,0.57,0.0,0.41,72.0,91.8,17.61,15382,-1.58,,332.3357,0.3278,1.53,-1.15,13625,1,41.66,0,0,0,1,False,16.02,17.82,7.68,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig",2.5,150,198.9,0.4430701754385964,6.0,-0.08722741433021806,14.177978883861236,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),3,404,20251219,20251219,16.7,6.04,7.68,1.64
295310,에이치브이엠,KOSDAQ,1차 비철금속 제조업,1차 비철금속 제조업,철강·금속,42700,330.86,5082.1,28700,25800,33050,37350,3.2,5.6,30.0,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,84.85,57.86,78.91,59.46,41.7,0,0.0,0.0,0.34,0.0,0.83,0.21,0.46,91.8,78.7,53.27,38665,10.43,,1924.974,0.3418,1.72,0.58,30350,1,97.72,0,0,0,1,False,30.18,85.65,65.5,7,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,68,195.2,0.8550000000000001,5.0,-0.5710059171597633,48.78048780487805,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,405,20251219,20251219,16.7,6.04,65.5,59.46
452260,한화갤러리아,KOSPI,종합 소매업,종합 소매업,유통·소비재,1538,1158.63,2981.6,1173,1055,1350,1526,3.2,11.7,26.7,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,42.41,19.97,38.07,18.69,-10.59,0,0.0,0.0,0.35,0.0,0.66,0.97,0.04,93.4,78.7,35.01,1572,-2.21,,53.631,0.9264,4.13,0.32,1410,1,56.45,0,0,0,1,False,41.49,42.41,35.39,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,1694,198.7,3.7046666666666668,2.0,-0.38923395445134573,31.11679454390452,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,406,20251219,20251219,16.7,6.04,35.39,18.69
039860,나노엔텍,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,4390,82.04,1672.3,3720,3345,4170,4620,3.1,4.4,8.7,↩️ PULL (눌림),② 상승 후 조정,43.23,25.07,37.29,17.97,8.91,0,0.0,0.0,0.35,0.0,0.26,0.0,0.49,79.9,84.7,21.48,4499,-2.43,,88.6082,-0.3618,0.49,0.55,3767,1,64.96,0,0,0,1,False,4.65,40.93,24.01,4,,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,533,198.3,0.4430701754385964,6.0,-0.21052631578947367,18.010752688172044,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,407,20251219,20251219,16.7,6.04,24.01,17.97
