LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,STRATEGY_SCORE,STRATEGY_HORIZON,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON,ENTRY_RISK_FLAG,ENTRY_RISK_LEVEL,ENTRY_RISK_RULE,ENTRY_RISK_REASON,BUY_NOW_SCORE,BUY_NOW_GRADE,BUY_NOW_PASS,BUY_NOW_REASON,BUY_NOW_ELIGIBLE,NO_CHASE_FLAG,PULLBACK_WAIT_FLAG,ANTI_STRUCT_REVERSAL_FLAG,ANTI_STRUCT_REVERSAL_TYPE,ANTI_STRUCT_REVERSAL_SCORE,ANTI_STRUCT_REVERSAL_REASON
11,011780,금호석유화학,KOSPI,화학·소재,141700,107.31,35647.9,0.0,,ARMED,ARMED,2,True,1,False,60.6,60.6,65.6,33.1,81.0,0.0,48.3,59.9,47.9,40.1,0.89,0.0,진입적정 + 대기,0,141700.0,126500.0,155300.0,176600.0,⚡눌림회복,-0.99,0.51,134425,-3.53,특이사항 없음,4,1.08,47.0,0.38,AI 강점,STRUCT 보조,,스퀴즈/품질 대기,CRITICAL,85.2,기초 화학물질 제조업,10731273550.0,59.7,17.7,1,0,0.85,-2.07,-6.03,1.5,-6.22,24.96,-20.78,-37.68,-79.09,0.309,0.309,0,12.0,0,0,1.43,0.48,0,0,0,1,1,126450.0,5.41,-0.1641,False,O,▲,140250,▼,O,X,0.36,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,10.73,5.0,0.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,,0,0.0,기초 화학물질 제조업,5.057272727272728,-11.130909090909093,8.0,0.07036999697550156,-0.4528089236868182,0.627906976744186,OK,81.0,OK,30.073945074005486,30.073945074005486,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,60.6,60.6,60.6,31.46,-0.33,FRESH,0.458,,False,0.405,True,MATURE,6926.0,0.895,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,9.6,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,RR 0.89,0,0,0,0,,0.0,T=33<70 · S=66≥50
12,347700,스피어,KOSDAQ,IT/전기전자,42800,421.96,21748.5,0.0,,ARMED,ARMED,2,True,1,False,59.1,59.1,75.1,53.4,22.1,0.0,45.2,50.2,53.0,33.8,1.58,0.0,RR1.6 + 진입적정 + 대기,0,42800.0,38500.0,49600.0,51800.0,⚡눌림회복,-0.44,0.76,45215,137.15,특이사항 없음,5,2.06,50.9,0.29,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CRITICAL,85.2,소프트웨어 개발 및 공급업,42195965600.0,55.7,21.11,1,0,0.35,1.9,2.76,-3.82,0.0,390.83,-2.13,0.33,355.25,0.254,0.182,1,12.0,1,0,1.41,0.36,0,0,0,1,1,36765.0,-5.34,-0.311,False,O,▲,44336,▼,X,X,-1.41,249,0,1,1,1,57300.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,10.05,5.0,1.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_2x,70,SWING_60D,60,0.0,소프트웨어 개발 및 공급업,6.802,4.980666666666666,4.0,0.10472296395193591,0.01220995138357994,0.5625,OK,22.1,OK,30.95221779121715,30.95221779121715,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,59.1,59.1,59.1,31.46,-0.33,FRESH,0.458,,False,0.393,True,MATURE,6926.0,1.581,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,15.9,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,65.0,WATCH,0,POC 137↑,0,1,1,0,,0.0,T=53<70 · S=75≥50
13,086960,MDS테크,KOSDAQ,IT/전기전자,3380,105.98,1388.4,0.0,,ARMED,ARMED,2,True,1,False,56.8,56.8,75.9,33.9,33.1,0.0,41.3,47.6,42.8,46.5,1.35,0.0,RR1.4 + 진입적정 + 대기,0,3380.0,2870.0,4070.0,4230.0,,1.0,0.54,3347,-5.5,특이사항 없음,0,1.79,64.3,9.88,STRUCT 강점,,,스퀴즈/품질 대기,CRITICAL,85.2,소프트웨어 개발 및 공급업,10597930356.0,89.3,40.38,0,0,-7.65,5.79,6.96,21.15,-2.4,3.05,22.84,-2.07,-32.53,0.607,0.595,0,12.0,1,0,10.94,0.46,0,0,0,1,1,2067.0,0.96,0.0285,False,O,▲,3568,▲,X,X,-2.46,250,0,1,-1,1,4555.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.09,6.0,1.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_2x,70,SWING_120D,45,0.0,소프트웨어 개발 및 공급업,6.802,4.980666666666666,4.0,0.125105663567202,0.12945229777939463,0.40298507462686567,OK,33.1,OK,40.43434587897106,40.43434587897106,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,56.8,56.8,56.8,31.46,-0.33,FRESH,0.458,,False,0.374,True,MATURE,6926.0,1.353,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,20.4,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,65.0,WATCH,0,전일 -7.7%,0,0,1,0,,0.0,T=34<70 · S=76≥50
14,039980,폴라리스AI,KOSDAQ,IT/전기전자,8470,50.08,1218.1,0.0,,ARMED,ARMED,2,True,1,False,56.2,56.2,71.2,21.2,58.9,0.0,39.9,50.4,50.0,37.5,2.75,0.0,RR2.8 + 진입적정 + 대기,0,8470.0,7190.0,11990.0,12460.0,,0.85,0.28,9729,-15.13,특이사항 없음,3,2.83,43.7,1.75,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CRITICAL,85.2,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",5008046160.0,76.1,32.12,1,0,0.12,2.05,-0.82,14.3,6.14,-11.96,15.99,6.47,-47.54,0.818,0.361,0,12.0,0,0,5.03,0.23,0,0,0,1,-1,10712.0,-12.94,-0.0454,False,O,▼,8293,▼,O,X,1.54,250,0,-1,-1,1,12830.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.11,6.0,2.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",6.802,4.980666666666666,4.0,0.14698937426210154,0.046744715559816484,0.734375,OK,58.9,OK,24.5,24.5,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,56.2,56.2,56.2,31.46,-0.33,FRESH,0.458,,False,0.37,True,MATURE,6926.0,2.75,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,41.6,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=21<70 · S=71≥50
15,111770,영원무역,KOSPI,기타,86100,62.95,38152.2,0.0,,ARMED,ARMED,2,True,1,False,37.2,37.2,39.4,52.5,12.0,0.0,34.6,34.6,40.5,49.4,0.88,0.0,진입적정 + 대기,0,86100.0,77100.0,94000.0,103200.0,,-1.43,0.8,86316,-2.24,특이사항 없음,5,-2.64,54.6,2.69,TIMING 강점,,,스퀴즈/품질 대기,CRITICAL,85.2,상품 종합 도매업,6295236150.0,54.2,12.46,1,0,1.65,-3.91,1.89,2.5,-5.9,-2.82,-19.78,-37.36,-106.87,0.544,0.544,0,12.0,0,0,1.0,0.52,0,0,0,1,-1,90100.0,-0.25,-0.0507,False,X,▲,85503,▲,O,X,1.65,250,0,1,-1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,10.45,5.0,0.9,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,상품 종합 도매업,2.7627678571428573,-0.4638392857142856,5.0,0.06180520988883358,0.013299970402870741,0.7837837837837838,OK,12.0,OK,52.63530326445683,52.63530326445683,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,37.2,37.2,37.2,31.46,-0.33,FRESH,0.458,,False,0.3,True,MATURE,6926.0,0.878,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,9.2,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,RR 0.88,0,0,0,0,,0.0,T=52<70
16,322000,HD현대에너지솔루션,KOSPI,2차전지,203000,909.55,22736.0,0.0,,ARMED,ARMED,2,True,1,False,49.8,49.8,79.8,4.3,24.2,0.0,25.9,36.1,75.5,5.6,1.69,0.5,RR1.7 + 진입적정 + 대기,0,202000.0,171600.0,256000.0,287000.0,⚡눌림회복,0.47,0.47,146670,53.05,특이사항 없음,0,2.03,43.4,0.02,STRUCT 강점,,,스퀴즈/품질 대기,CRITICAL,85.2,반도체 제조업,90955150350.0,49.2,33.08,0,0,8.91,3.15,2.94,11.29,150.0,304.38,-10.99,118.54,200.33,0.042,0.042,1,12.0,1,0,2.23,0.37,0,0,0,1,1,165700.0,38.41,-0.4071,False,O,▲,197630,▼,O,X,5.53,250,0,1,1,1,304500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.05,5.0,1.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,반도체 제조업,5.156363636363636,-11.997272727272728,10.0,0.11963406052076003,0.036124509685097714,0.6358381502890174,OK,24.2,OK,0.0,0.0,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,49.8,49.8,49.8,31.46,-0.33,FRESH,0.458,,False,0.318,True,MATURE,6926.0,1.776,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,26.1,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,RED,B_RED,STRUCT 70~85 위험 구간 + VWAP_GAP > 8% 과열,55.0,WATCH,0,VWAP 38↑ · POC 53↑,0,1,1,0,,0.0,T=4<70 · S=80≥50
17,028670,팬오션,KOSPI,기타,5980,152.3,31967.3,0.0,,ARMED,ARMED,2,True,1,False,76.6,76.6,84.5,55.3,81.7,0.0,19.7,73.8,29.2,63.5,0.58,0.0,진입적정 + 대기,0,5980.0,5330.0,6360.0,7310.0,⚡눌림회복,0.03,0.61,5582,-1.96,특이사항 없음,5,2.23,62.2,2.84,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CRITICAL,85.2,해상 운송업,15230080485.0,73.7,14.1,1,0,2.4,-0.83,0.0,4.36,10.74,63.17,-17.92,-20.72,-40.88,0.154,0.154,0,12.0,0,0,1.25,0.61,0,0,0,1,1,5217.0,7.13,-0.1645,False,O,▲,6026,▼,X,X,0.34,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,10.87,5.0,0.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,,0,0.0,해상 운송업,2.7627678571428573,-0.4638392857142856,5.0,0.06342570473005256,-0.011492098690774962,0.08333333333333333,OK,81.7,OK,37.331032317732806,37.331032317732806,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,76.6,76.6,76.6,31.46,-0.33,FRESH,0.458,,False,0.533,False,MATURE,6926.0,0.585,0.897,0.585,0.0,0.0,,v22_calibrated,,,,,,,,True,6.4,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,RR 0.58,0,0,0,0,,0.0,T=55<70 · S=84≥50
18,437730,삼현,KOSDAQ,자동차·모빌리티,54600,99.04,17312.3,0.0,,ARMED,ARMED,2,True,1,False,55.3,55.3,43.4,60.2,81.8,0.0,16.4,61.8,38.4,52.0,0.59,0.0,진입적정 + 대기,0,54600.0,46400.0,59400.0,71600.0,,0.94,0.61,53167,0.76,특이사항 없음,5,-1.59,51.9,0.76,AI 강점,TIMING 보조,,스퀴즈/품질 대기,CRITICAL,85.2,자동차 신품 부품 제조업,9903938750.0,53.8,14.32,1,0,0.55,3.61,1.87,2.25,2.82,95.35,3.94,3.15,59.77,0.396,0.278,1,12.0,0,0,1.35,0.51,0,0,0,1,1,48055.0,2.7,-0.1315,False,X,▼,54465,▼,O,X,-1.29,250,0,-1,1,1,76900.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.02,5.0,0.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,SWING_120D,45,0.0,자동차 신품 부품 제조업,1.2516666666666665,-2.417777777777778,7.0,0.08895866038723181,-0.0002864478576253385,0.3333333333333333,OK,81.8,OK,40.712333912077526,40.712333912077526,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,55.3,55.3,55.3,31.46,-0.33,FRESH,0.458,,False,0.362,True,MATURE,6926.0,0.585,0.845,0.585,0.0,0.0,,v22_calibrated,,,,,,,,True,8.8,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,RR 0.59,0,0,0,0,,0.0,T=60<70
19,090360,로보스타,KOSDAQ,조선·기계·설비,85400,250.43,8326.5,0.0,0.0,WAIT,WAIT,3,False,1,True,86.10000000000001,85.7,87.3,83.1,84.6,0.4,83.9,85.0,4.2,94.8,0.97,0.0,밸런스우수 + 진입적정 + 3축고점,0,85400.0,72500.0,97900.0,116500.0,,-0.5,0.8,77418,10.53,[뉴스]코스닥 시장이 '국민성장펀드' 효과로 4.9% 급등하며 전반적인 시장 투자 심리가 개선되었습니다.,0,7.94,59.2,14.78,STRUCT 강점,AI 보조,,추세 관망,CRITICAL,85.2,특수 목적용 기계 제조업,25043006900.0,75.6,40.46,0,0,-4.69,-3.83,20.79,31.59,11.05,33.23,33.28,11.38,-2.35,0.169,0.169,1,12.0,0,0,1.4,0.64,0,0,0,1,-1,99450.0,10.31,-0.2147,False,O,▲,83284,▲,O,X,-3.57,250,0,1,1,1,124600.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.11,5.0,1.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,4.018888888888889,6.95968253968254,3.0,0.10404817664770827,0.021744615623021084,0.3253012048192771,OK,84.6,OK,62.89102941403431,62.89102941403431,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522, 📢재료: [뉴스]코스닥 시장이 '국민성장펀드' 효과로 4.9% 급등하며 전반적인 시장 투자 심리가 개선되었습니다.,86.10000000000001,86.10000000000001,86.10000000000001,31.46,-0.33,FRESH,0.429,,False,0.609,False,MATURE,6926.0,0.969,1.171,0.969,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,14.6,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,RR 0.97,0,0,0,0,,0.0,S=87≥50
20,281820,케이씨텍,KOSPI,기타,70600,77.89,13977.9,0.0,0.0,WAIT,WAIT,3,False,1,True,78.8,78.8,90.2,61.1,69.4,0.0,66.7,73.6,29.1,63.6,1.18,0.0,RR1.2 + 진입적정,0,70600.0,60500.0,82500.0,91400.0,,-0.22,0.69,55024,52.3,특이사항 없음,0,15.45,59.1,4.9,STRUCT 강점,AI 보조,,추세 관망,CRITICAL,85.2,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",7788867000.0,58.0,34.5,0,0,-0.7,-0.98,3.37,23.21,46.17,90.81,0.93,14.71,-13.24,0.017,0.017,1,12.0,0,0,1.29,0.57,0,0,0,1,1,63770.0,28.31,-0.3588,False,O,▲,71973,▼,X,X,0.42,250,0,1,1,1,94300.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.31,5.0,1.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2.7627678571428573,-0.4638392857142856,5.0,0.08387292594091461,8.458086334538472e-05,0.41025641025641024,OK,69.4,OK,37.598850993531016,37.598850993531016,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,78.8,78.8,78.8,31.46,-0.33,FRESH,0.475,,False,0.55,False,MATURE,6926.0,1.178,0.969,0.969,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,16.9,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,60.0,WATCH,0,VWAP 28↑ · POC 52↑,0,0,1,0,,0.0,T=61<70 · S=90≥50
21,003550,LG,KOSPI,금융,118500,1144.11,182752.6,0.0,0.0,WAIT,WAIT,3,False,1,True,73.1,73.1,80.7,75.4,49.4,0.0,65.0,68.5,31.3,60.9,1.89,0.0,RR1.9 + 진입적정,0,118500.0,100700.0,152100.0,159300.0,,-0.05,1.43,104286,27.01,특이사항 없음,0,6.05,61.4,10.97,STRUCT 강점,TIMING 보조,,추세 관망,CRITICAL,85.2,기타 금융업,114411473350.0,70.0,33.98,0,0,-3.66,-5.95,8.82,23.82,18.5,52.51,1.54,-12.96,-51.54,0.097,0.097,1,12.0,0,0,0.83,0.42,0,0,0,1,-1,139445.0,13.63,-0.2093,False,O,▲,117064,▲,O,X,-3.01,250,0,1,1,1,171300.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.02,4.0,1.9,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기타 금융업,3.195897435897436,-10.102307692307692,9.0,0.09816154309825195,0.2178706825129689,0.25,OK,49.4,OK,64.14487755544985,64.14487755544985,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,73.1,73.1,73.1,31.46,-0.33,FRESH,0.458,,False,0.505,False,MATURE,6926.0,1.888,0.845,0.845,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,28.4,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,RED,B_RED,STRUCT 70~85 위험 구간 + VWAP_GAP > 8% 과열,85.0,BUY,1,,0,0,0,0,,0.0,S=81≥50
22,319400,현대무벡스,KOSDAQ,조선·기계·설비,37400,453.14,41654.6,0.0,0.0,WAIT,WAIT,3,False,1,True,81.5,81.5,97.1,54.6,72.2,0.0,64.1,74.6,42.5,46.9,1.94,0.0,RR1.9 + 진입적정,0,37400.0,31750.0,48350.0,50400.0,,-0.38,0.27,35082,190.82,특이사항 없음,0,6.64,58.9,5.62,STRUCT 강점,AI 보조,,추세 관망,CRITICAL,85.2,일반 목적용 기계 제조업,45313962900.0,80.0,53.75,0,0,-2.86,-9.0,-1.45,23.84,11.81,352.24,25.53,12.14,316.66,0.063,0.035,1,12.0,1,0,1.71,0.42,0,0,0,1,-1,48360.0,6.6,-0.6258,False,O,▲,39092,▼,X,X,-2.08,249,0,1,1,1,53400.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.11,5.0,1.9,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_120D,45,ATR_3.5x,45,0.0,일반 목적용 기계 제조업,4.018888888888889,6.95968253968254,3.0,0.12203972498090146,0.02511078181725042,0.3103448275862069,OK,72.2,OK,34.27570236964462,34.27570236964462,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,81.5,81.5,81.5,31.46,-0.33,FRESH,0.458,,False,0.572,False,MATURE,6926.0,1.938,1.057,1.057,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,29.3,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,75.0,BUY,1,POC 191↑,0,1,0,0,,0.0,T=55<70 · S=97≥50
23,005380,현대차,KOSPI,자동차·모빌리티,655000,6521.79,1341163.4,0.0,0.0,WAIT,WAIT,3,False,1,True,76.3,76.3,87.6,52.9,74.4,0.0,62.7,71.6,34.7,56.6,1.28,0.0,RR1.3 + 진입적정,0,655000.0,561000.0,775000.0,849000.0,,-1.37,0.44,576178,25.38,특이사항 없음,0,11.76,66.1,8.45,STRUCT 강점,AI 보조,,추세 관망,CRITICAL,85.2,자동차용 엔진 및 자동차 제조업,652178803000.0,80.4,44.0,0,0,-1.65,-6.43,6.85,21.07,25.0,154.37,-1.21,-6.46,50.32,0.01,0.01,1,12.0,0,0,1.02,0.55,0,0,0,1,1,574050.0,13.68,-0.4848,False,O,▲,679078,▼,X,X,0.0,250,0,1,1,1,979000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.35,4.0,1.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,자동차용 엔진 및 자동차 제조업,1.2516666666666665,-2.417777777777778,7.0,0.08440567066521265,0.047824057505507236,0.04,OK,74.4,OK,33.572620378483435,33.572620378483435,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,76.3,76.3,76.3,31.46,-0.33,FRESH,0.458,,False,0.53,False,MATURE,6926.0,1.277,0.888,0.888,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,18.3,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=53<70 · S=88≥50
