시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,ret_60d_%,idx_60d_%,rel_60d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2,업종_상세,업종_대분류,RR1,Now%,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,AI_COMMENT,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_지수수익률_%,60일_초과수익(α)_%
KOSPI,삼성화재,000810,보험업,500000,356.42,230055.8,64.0,64.5,2.32,1226.908,-511.16498,0.87,0.6,5.71,7.41,27.1,-19.69,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",500000,467000,550000,599000,보험업,금융,1.5151515151515151,0.0,75.6,78.9,↩️ PULL (눌림),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251209,20251209,27.1,12.92,7.41,27.1,-19.69
KOSDAQ,중앙첨단소재,051980,통신 및 방송 장비 제조업,3005,165.11,3338.3,58.3,70.0,3.81,23.8092,9.98231,2.05,3.8,19.48,16.7,12.92,3.78,7,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",2980,2775,3295,3610,통신 및 방송 장비 제조업,IT/전기전자,1.5365853658536586,0.8389261744966443,75.6,80.4,🔼 BRK (돌파),③ 박스 / 중립,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ,20251209,20251209,27.1,12.92,16.7,12.92,3.78
KOSPI,한국항공우주,047810,"항공기,우주선 및 부품 제조업",109000,359.61,106247.9,54.5,40.7,1.61,-27.6638,69.86011,0.52,3.42,0.37,14.62,27.1,-12.48,5,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑)",109000,101400,118200,128100,"항공기,우주선 및 부품 제조업",기타,1.2105263157894737,0.0,75.2,78.8,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,14.62,27.1,-12.48
KOSDAQ,에이비엘바이오,298380,기초 의약물질 제조업,186200,1194.95,102643.1,61.4,67.2,4.3,-1604.3141,-977.55709,0.34,-6.85,12.17,80.78,12.92,67.86,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI)",183900,171000,199300,216000,기초 의약물질 제조업,기타,1.193798449612403,1.2506797172376292,74.9,73.1,🔺 Watch (상승 준비),② 상승 후 조정,💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251209,20251209,27.1,12.92,80.78,12.92,67.86
KOSPI,하이브,352820,오디오물 출판 및 원판 녹음업,291000,424.25,123855.3,52.6,54.0,-0.69,-460.0341,41.50484,0.68,-2.35,3.74,0.34,27.1,-26.76,5,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑)",291000,273000,312500,336000,오디오물 출판 및 원판 녹음업,미디어·콘텐츠,1.1944444444444444,0.0,74.4,76.5,↩️ PULL (눌림),④ 바닥 반등 시도,📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,0.34,27.1,-26.76
KOSPI,한화엔진,082740,일반 목적용 기계 제조업,46400,846.24,38719.5,63.3,65.0,8.36,417.5504,199.6678,1.93,8.54,10.08,8.28,27.1,-18.82,6,★,"RSI적정, MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",44100,41000,48750,53400,일반 목적용 기계 제조업,조선·기계·설비,1.5,5.215419501133787,74.1,63.3,🔼 BRK (돌파),④ 바닥 반등 시도,💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,8.28,27.1,-18.82
KOSPI,셀트리온,068270,기초 의약물질 제조업,187300,650.19,432589.9,54.7,46.0,0.6,-263.9382,168.2088,0.36,1.68,2.63,10.5,27.1,-16.6,5,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑)",187300,178200,198200,210000,기초 의약물질 제조업,바이오·의약품,1.1978021978021978,0.0,74.0,76.1,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,10.5,27.1,-16.6
KOSPI,대한전선,001440,절연선 및 케이블 제조업,22850,315.51,42603.2,49.0,56.0,-1.64,-178.8797,29.72681,0.36,0.22,4.58,48.28,27.1,21.18,4,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑)",22850,21250,24750,26850,절연선 및 케이블 제조업,기타,1.1875,0.0,73.9,79.1,🔺 Watch (상승 준비),⑤ 하락 / 약세,📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,48.28,27.1,21.18
KOSPI,파미셀,005690,기초 의약물질 제조업,16790,303.42,10076.8,46.7,49.7,-2.44,-158.0002,15.73084,0.49,2.0,4.68,46.77,27.1,19.67,4,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑)",16790,15610,18200,19730,기초 의약물질 제조업,기타,1.194915254237288,0.0,73.9,79.0,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,📈 상승 추세가 견고하게 유지되고 있습니다. ,20251209,20251209,27.1,12.92,46.77,27.1,19.67
KOSPI,HD현대마린솔루션,443060,"건축기술, 엔지니어링 및 관련 기술 서비스업",202000,246.95,90555.0,49.7,26.3,1.37,1203.1969,936.39079,0.55,11.17,7.56,-6.05,27.1,-33.15,3,,"RSI적정, MACD상승, 20선근접, MACD>Sig",202000,187900,219000,237500,"건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,1.2056737588652482,0.0,73.9,80.3,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,-6.05,27.1,-33.15
KOSPI,코오롱모빌리티그룹,450140,자동차 판매업,10840,544.71,6805.1,53.9,80.8,-0.28,286.5465,-225.27241,1.15,-9.67,3.34,236.12,27.1,209.02,5,★,"RSI적정, 20선근접, 장기추세(120↑), 자금유입(MFI), MACD>Sig",10840,10080,11750,12740,자동차 판매업,자동차·모빌리티,1.1973684210526316,0.0,73.8,78.9,🔁 MR (반전),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,236.12,27.1,209.02
KOSPI,미래에셋증권,006800,금융 지원 서비스업,21650,389.54,123473.5,45.1,54.0,-2.66,-17.5151,1.81213,0.55,-0.46,3.1,-1.59,27.1,-28.69,3,,"RSI적정, MACD상승, 장기추세(120↑)",21650,20150,23450,25450,금융 지원 서비스업,금융,1.2,0.0,73.8,74.8,↩️ PULL (눌림),④ 바닥 반등 시도,📈 상승 추세가 견고하게 유지되고 있습니다. ,20251209,20251209,27.1,12.92,-1.59,27.1,-28.69
KOSDAQ,이오테크닉스,039030,특수 목적용 기계 제조업,272000,189.66,33509.2,48.5,72.0,0.34,340.3177,-523.78928,0.68,-1.45,10.12,28.61,12.92,15.69,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",272000,253000,300500,329000,특수 목적용 기계 제조업,조선·기계·설비,1.5,0.0,73.6,80.3,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,28.61,12.92,15.69
KOSPI,LS ELECTRIC,010120,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",492000,770.24,147600.0,53.3,58.5,4.31,441.0394,-835.99055,0.75,4.13,11.82,68.21,27.1,41.11,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",486000,452000,527000,571000,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,1.2058823529411764,1.2345679012345678,73.3,71.9,🔺 Watch (상승 준비),② 상승 후 조정,특이사항 없음. 기술적 지표를 참고하세요.,20251209,20251209,27.1,12.92,68.21,27.1,41.11
KOSPI,SK오션플랜트,100090,1차 철강 제조업,18960,227.21,11845.9,48.1,50.9,0.46,111.0854,82.02114,1.88,4.0,1.07,-20.67,27.1,-47.77,4,★,"RSI적정, MACD상승, 20선근접, 거래량↑, MACD>Sig",18960,17640,20550,22250,1차 철강 제조업,철강·금속,1.2045454545454546,0.0,73.3,78.9,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,-20.67,27.1,-47.77
KOSDAQ,아이씨티케이,456010,반도체 제조업,15690,122.4,2105.7,53.0,67.3,5.4,187.521,47.68106,1.69,10.18,21.53,36.55,12.92,23.63,6,★,"RSI적정, MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",15330,14260,16940,18550,반도체 제조업,반도체,1.5046728971962617,2.3483365949119372,72.8,76.4,🔼 BRK (돌파),① 강한 상승 추세,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,36.55,12.92,23.63
KOSDAQ,휴젤,145020,기초 의약물질 제조업,227500,117.22,27991.7,51.3,47.1,0.12,1823.1737,252.85623,0.91,-1.94,5.57,-31.27,12.92,-44.19,3,,"RSI적정, MACD상승, 20선근접, MACD>Sig",227500,211500,246500,267500,기초 의약물질 제조업,기타,1.1875,0.0,72.8,79.6,↩️ PULL (눌림),④ 바닥 반등 시도,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,-31.27,12.92,-44.19
KOSPI,대덕전자,353200,전자부품 제조업,49000,499.12,24214.3,43.2,49.7,-1.13,-799.9374,81.4553,0.61,3.16,-7.37,93.68,27.1,66.58,3,,"MACD상승, 정배열(단), 장기추세(120↑)",49000,45550,53100,57600,전자부품 제조업,IT/전기전자,1.1884057971014492,0.0,72.7,76.8,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,93.68,27.1,66.58
KOSDAQ,대주전자재료,078600,전자부품 제조업,77400,95.85,11982.0,61.7,61.5,5.02,487.3043,95.21924,1.26,1.57,13.16,12.83,12.92,-0.09,7,★,"RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",75900,71000,83300,90600,전자부품 제조업,IT/전기전자,1.510204081632653,1.9762845849802373,72.7,75.8,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,12.83,12.92,-0.09
KOSPI,동양,001520,"시멘트, 석회, 플라스터 및 그 제품 제조업",828,61.83,1976.3,51.8,76.1,0.39,4.0351,0.05093,1.33,2.73,3.37,29.58,27.1,2.48,7,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",828,770,915,1002,"시멘트, 석회, 플라스터 및 그 제품 제조업",기타,1.5,0.0,72.7,71.7,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,29.58,27.1,2.48
KOSDAQ,필옵틱스,161580,특수 목적용 기계 제조업,43800,393.84,10250.4,65.1,78.4,4.86,52.8372,194.97778,2.74,4.53,10.33,38.83,12.92,25.91,7,★,"MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",43000,40000,47550,52100,특수 목적용 기계 제조업,조선·기계·설비,1.5166666666666666,1.8604651162790697,72.6,78.1,🔼 BRK (돌파),① 강한 상승 추세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ,20251209,20251209,27.1,12.92,38.83,12.92,25.91
KOSDAQ,오리엔탈정공,014940,일반 목적용 기계 제조업,8590,75.2,3914.8,56.3,68.8,0.98,63.0119,11.60526,1.45,-1.38,4.25,-26.77,12.92,-39.69,7,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",8590,7990,9490,10390,일반 목적용 기계 제조업,조선·기계·설비,1.5,0.0,72.5,71.8,↩️ PULL (눌림),④ 바닥 반등 시도,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,-26.77,12.92,-39.69
KOSPI,한화,000880,기타 화학제품 제조업,84700,132.45,63490.0,51.2,49.5,1.7,554.1565,225.39827,0.85,5.48,9.01,-1.63,27.1,-28.73,3,,"RSI적정, MACD상승, 20선근접, MACD>Sig",84700,79100,91400,98600,기타 화학제품 제조업,화학·소재,1.1964285714285714,0.0,71.8,78.7,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,-1.63,27.1,-28.73
KOSPI,카카오,035720,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",60800,845.56,268969.6,60.2,64.6,1.05,271.3486,-25.04488,0.56,2.18,4.83,2.01,27.1,-25.09,3,,"RSI적정, 20선근접, 자금유입(MFI), MACD>Sig",60800,57500,64800,69000,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷/플랫폼·게임,1.2121212121212122,0.0,71.7,69.3,↩️ PULL (눌림),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,2.01,27.1,-25.09
KOSPI,현대차2우B,005387,기타,211500,298.74,73948.7,59.2,58.9,4.92,1297.6315,49.88172,1.07,6.87,8.24,22.25,27.1,-4.85,6,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",207500,195700,225500,243500,기타,자동차·모빌리티,1.5254237288135593,1.9277108433734942,71.6,73.0,🔼 BRK (돌파),③ 박스 / 중립,📈 상승 추세가 견고하게 유지되고 있습니다. ,20251209,20251209,27.1,12.92,22.25,27.1,-4.85
KOSPI,후성,093370,기초 화학물질 제조업,8200,96.29,8794.9,50.5,44.1,-2.39,-50.1998,7.05152,0.46,-0.24,10.81,47.75,27.1,20.65,4,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑)",8200,7630,8890,9640,기초 화학물질 제조업,화학·소재,1.2105263157894737,0.0,71.6,79.5,↩️ PULL (눌림),① 강한 상승 추세,📈 상승 추세가 견고하게 유지되고 있습니다. ,20251209,20251209,27.1,12.92,47.75,27.1,20.65
KOSPI,삼성증권,016360,금융 지원 서비스업,80700,222.97,72065.1,58.3,68.1,0.81,48.6414,-70.80756,0.76,0.0,3.99,11.16,27.1,-15.94,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",80700,76500,87000,93300,금융 지원 서비스업,금융,1.5,0.0,71.2,76.9,↩️ PULL (눌림),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,11.16,27.1,-15.94
KOSPI,티에이치엔,019180,기타 전기장비 제조업,6960,97.44,1252.8,50.1,54.8,1.1,44.9816,-65.04091,1.75,-13.54,9.61,44.1,27.1,17.0,6,★,"RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",6960,6470,7690,8420,기타 전기장비 제조업,IT/전기전자,1.489795918367347,0.0,71.2,80.2,🔁 MR (반전),② 상승 후 조정,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,44.1,27.1,17.0
KOSPI,현대차우,005385,기타,207500,241.61,48432.5,61.0,59.8,4.66,1145.0334,75.82118,0.98,6.68,7.35,23.0,27.1,-4.1,6,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",204000,192900,221000,238500,기타,자동차·모빌리티,1.5315315315315314,1.715686274509804,71.0,73.8,🔼 BRK (돌파),③ 박스 / 중립,📈 상승 추세가 견고하게 유지되고 있습니다. ,20251209,20251209,27.1,12.92,23.0,27.1,-4.1
KOSDAQ,에스에이엠티,031330,기계장비 및 관련 물품 도매업,3900,56.3,3899.8,63.8,53.6,3.2,8.3222,1.23413,2.08,1.56,11.75,30.0,12.92,17.08,7,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",3890,3620,4300,4710,기계장비 및 관련 물품 도매업,조선·기계·설비,1.5185185185185186,0.2570694087403599,71.0,72.3,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,📈 상승 추세가 견고하게 유지되고 있습니다. ,20251209,20251209,27.1,12.92,30.0,12.92,17.08
KOSPI,LIG넥스원,079550,무기 및 총포탄 제조업,388500,349.47,85470.0,42.1,36.2,-0.85,2593.793,1294.00117,0.71,6.58,1.04,-17.95,27.1,-45.05,2,,"MACD상승, 20선근접, MACD>Sig",388500,361500,421000,456500,무기 및 총포탄 제조업,기타,1.2037037037037037,0.0,70.5,77.0,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,-17.95,27.1,-45.05
KOSPI,포스코인터내셔널,047050,상품 중개업,55500,139.91,97637.1,67.0,73.5,3.41,212.3988,12.8766,0.88,-0.18,6.53,14.32,27.1,-12.78,6,★,"MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",55300,51900,60300,65300,상품 중개업,기타,1.4705882352941178,0.3616636528028933,70.4,77.4,🔺 Watch (상승 준비),④ 바닥 반등 시도,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ,20251209,20251209,27.1,12.92,14.32,27.1,-12.78
KOSPI,한국금융지주,071050,기타 금융업,161700,320.18,90108.9,56.5,59.5,-0.42,112.242,-54.05184,0.77,-0.61,4.59,14.28,27.1,-12.82,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",161700,150400,175300,190000,기타 금융업,금융,1.2035398230088497,0.0,70.1,75.1,↩️ PULL (눌림),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,14.28,27.1,-12.82
KOSPI,삼양식품,003230,기타 식품 제조업,1304000,452.35,98230.5,42.0,46.6,-3.55,-7606.6429,116.47297,0.55,-2.1,-0.53,-15.43,27.1,-42.53,0,,MACD상승,1304000,1213000,1414000,1532000,기타 식품 제조업,유통·소비재,1.2087912087912087,0.0,70.0,74.3,↩️ PULL (눌림),④ 바닥 반등 시도,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ,20251209,20251209,27.1,12.92,-15.43,27.1,-42.53
KOSDAQ,보로노이,310210,자연과학 및 공학 연구개발업,222000,411.93,40832.7,50.7,46.3,-4.33,-3382.4628,-796.27073,1.35,-8.45,-3.27,53.74,12.92,40.82,4,★,"RSI적정, 거래량↑, 정배열(단), 장기추세(120↑)",222000,206500,240500,261000,자연과학 및 공학 연구개발업,기타,1.1935483870967742,0.0,70.0,76.6,🔁 MR (반전),② 상승 후 조정,특이사항 없음. 기술적 지표를 참고하세요.,20251209,20251209,27.1,12.92,53.74,12.92,40.82
KOSPI,두산우,000155,기타,542000,87.7,21660.8,45.0,31.5,-1.84,-5956.7636,1441.48688,0.53,3.44,4.84,50.35,27.1,23.25,4,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑)",542000,504000,588000,637000,기타,기타,1.2105263157894737,0.0,69.9,74.2,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,50.35,27.1,23.25
KOSDAQ,리가켐바이오,141080,자연과학 및 공학 연구개발업,183200,398.88,67070.1,56.9,54.7,0.98,-936.21,-563.63278,0.33,-4.53,5.96,20.92,12.92,8.0,4,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",183200,170400,198600,215500,자연과학 및 공학 연구개발업,기타,1.203125,0.0,69.8,75.6,🔁 MR (반전),② 상승 후 조정,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,20.92,12.92,8.0
