종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
042660,한화오션,KOSPI,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,119000,7624.97,364631.9,114200,106700,136400,158600,50.3,67.3,50.7,🔼 BRK (돌파),④ 바닥 반등 시도,4.48,51.02,0.75,-10.74,18.04,0,0.56,0.84,0.98,0.0,0.54,1.0,0.24,63.0,80.2,7.36,118773,0.19,,1418.1059,0.3716,3.3,-0.11,106780,1,17.43,0,0,0,1,False,9.88,5.78,7.59,8,★,"HMA추세↑, RSI적정, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,21,239.8,112180,▲,O,X,7.873818181818182,19.66090909090909,2.0,1.4146341463414633,4.203152364273205,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,212,20251224,20251224,18.33,6.3,7.59,-10.74
105560,KB금융,KOSPI,기타 금융업,기타 금융업,금융,126100,401.08,481023.7,126100,121100,133500,140900,50.2,50.9,63.4,🔺 Watch (상승 준비),④ 바닥 반등 시도,1.12,13.81,-2.61,-8.96,-19.17,0,0.58,0.34,0.36,1.0,0.27,0.33,0.69,41.6,42.2,-0.24,125139,0.77,,-245.0102,0.0882,0.39,-0.48,121190,1,8.07,1,0,0,0,True,1.45,1.29,9.37,6,★,"HMA추세↑, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",1.8,19,239.6,124428,▲,O,X,3.2848275862068967,4.444137931034483,10.0,1.48,0.0,1,🔇 변동성 축소 (BW 8.1%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,213,20251224,20251224,18.33,6.3,9.37,-8.96
011790,SKC,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,106000,115.3,40140.4,106000,99600,113700,121400,50.1,47.7,65.0,🔁 MR (반전),④ 바닥 반등 시도,-4.33,1.44,-8.06,-14.81,-31.54,0,0.47,0.42,0.9,1.0,0.12,0.01,0.66,42.4,49.8,-3.43,106200,-0.19,,-418.5404,0.03,0.64,-1.55,117255,-1,10.11,0,0,0,0,True,-2.39,-6.94,3.52,0,,MACD상승,1.8,23,243.8,106252,▼,X,X,1.0833333333333333,6.533333333333333,9.0,1.203125,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,214,20251224,20251224,18.33,6.3,3.52,-14.81
096770,SK이노베이션,KOSPI,석유 정제품 제조업,석유 정제품 제조업,기타,105500,132.21,178350.7,105500,99400,112800,120100,50.1,49.5,64.1,🔁 MR (반전),④ 바닥 반등 시도,-9.98,-16.6,-13.71,-15.2,-49.58,0,0.47,0.4,0.85,1.0,0.12,0.03,0.58,35.7,26.9,-5.98,105537,-0.04,,-757.0171,0.0225,0.51,-1.66,114760,-1,15.44,0,0,0,0,True,-4.52,-9.52,3.13,1,,"HMA돌파, MACD상승",2.0,23,242.7,105400,▼,O,X,3.1292857142857144,21.218367346938777,3.0,1.1967213114754098,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,215,20251224,20251224,18.33,6.3,3.13,-15.2
326030,SK바이오팜,KOSPI,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,127000,172.54,99457.8,127000,124400,134900,142800,50.1,51.5,63.0,↩️ PULL (눌림),③ 박스 / 중립,-9.74,37.45,-13.47,0.03,4.47,0,1.0,0.36,0.07,1.0,0.0,0.08,0.62,24.3,47.1,-4.9,128788,-1.39,,-1552.0659,-0.0117,0.63,-2.14,125200,1,11.0,0,0,0,0,True,-3.05,-6.69,18.36,2,,"정배열(단), 장기추세(120↑)",1.8,19,241.3,128356,▼,X,X,3.1292857142857144,21.218367346938777,3.0,3.0384615384615383,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),3,216,20251224,20251224,18.33,6.3,18.36,0.03
257720,실리콘투,KOSDAQ,상품 종합 도매업,상품 종합 도매업,기타,39000,172.45,23857.0,39000,36250,42300,45600,50.0,48.8,64.3,↩️ PULL (눌림),⑤ 하락 / 약세,-12.65,-36.27,-16.97,-20.21,-53.05,0,0.47,0.49,1.0,1.0,0.0,0.08,0.62,31.8,40.0,-7.02,40116,-2.78,,-248.6188,-0.0111,0.94,-2.73,43637,-1,16.48,0,0,0,0,False,-5.57,-6.92,-13.91,-1,,,2.0,64,249.6,40027,▼,X,X,3.1292857142857144,21.218367346938777,3.0,1.2,0.0,-1,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,217,20251224,20251224,18.33,6.3,-13.91,-20.21
267250,HD현대,KOSPI,기타 금융업,기타 금융업,금융,192800,252.55,152298.7,192800,184000,208500,224000,50.0,49.4,64.0,↩️ PULL (눌림),② 상승 후 조정,-5.49,47.74,-9.22,6.38,14.76,0,0.7,0.47,0.52,1.0,0.03,0.17,0.67,37.6,51.8,-3.85,194706,-0.98,,-1718.6723,-0.0074,0.75,-0.62,184045,1,14.43,0,0,0,0,True,-3.84,-6.86,24.71,2,,"정배열(단), 장기추세(120↑)",2.0,12,231.4,195155,▼,X,X,3.2848275862068967,4.444137931034483,10.0,1.7840909090909092,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,218,20251224,20251224,18.33,6.3,24.71,6.38
034730,SK,KOSPI,기타 금융업,기타 금융업,금융,247000,298.61,179081.7,247000,239500,264500,282000,49.7,49.8,63.2,↩️ PULL (눌림),③ 박스 / 중립,-1.59,10.27,-5.32,-0.99,-22.71,0,0.92,0.41,0.17,1.0,0.0,0.22,0.65,31.4,33.3,-4.61,250537,-1.41,,-2447.9526,-0.0254,0.73,-2.47,239600,1,11.82,0,0,0,0,True,-3.14,-6.79,17.34,2,,"정배열(단), 장기추세(120↑)",1.8,10,247.0,248980,▼,X,X,3.2848275862068967,4.444137931034483,10.0,2.3333333333333335,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),3,219,20251224,20251224,18.33,6.3,17.34,-0.99
034220,LG디스플레이,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,12050,149.48,60250.0,12050,11380,12850,13650,49.5,48.8,63.3,↩️ PULL (눌림),④ 바닥 반등 시도,-4.52,31.69,-8.25,-30.05,-1.29,0,0.47,0.38,0.79,1.0,0.12,0.05,0.7,35.0,35.1,-3.04,11908,1.19,,-26.1462,0.0231,0.85,-1.27,12779,-1,13.19,0,0,0,0,True,-0.9,-4.97,-11.72,1,,"MACD상승, VWAP상회",2.0,207,249.4,11791,▼,O,X,5.096923076923077,15.871153846153845,4.0,1.1940298507462686,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,220,20251224,20251224,18.33,6.3,-11.72,-30.05
050890,쏠리드,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,7600,73.48,4617.5,7600,7360,8330,9050,49.5,56.3,59.3,🔁 MR (반전),⑤ 하락 / 약세,3.4,6.74,-0.92,6.63,-10.04,0,1.0,0.55,0.19,1.0,0.14,0.0,0.69,40.1,39.3,-3.08,7956,-4.48,,-31.8809,0.0248,0.72,0.09,7363,1,13.38,0,0,0,0,True,-2.19,-7.32,12.93,3,,"MACD상승, 정배열(단), 장기추세(120↑)",2.0,328,249.3,7836,▼,X,X,5.096923076923077,15.871153846153845,4.0,3.0416666666666665,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,221,20251224,20251224,18.33,6.3,12.93,6.63
030000,제일기획,KOSPI,광고업,광고업,미디어·콘텐츠,22700,65.07,26114.4,22700,21950,23600,24450,49.0,39.3,49.4,↩️ PULL (눌림),⑤ 하락 / 약세,-0.66,12.38,-4.39,-7.6,-20.6,5,0.47,0.23,0.22,1.0,0.1,0.0,0.77,45.2,56.6,-0.77,22977,-1.21,,-84.528,-0.0442,0.92,-1.36,21955,1,2.98,1,1,1,0,True,-1.52,-0.44,10.73,4,,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",1.8,110,249.7,23035,▼,X,X,3.5840000000000005,8.629999999999999,8.0,1.2,0.0,1,🌪️ 5일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,222,20251224,20251224,18.33,6.3,10.73,-7.6
200670,휴메딕스,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,40400,187.56,4536.9,40400,37550,43800,47200,48.9,45.2,64.3,↩️ PULL (눌림),⑤ 하락 / 약세,-9.42,-27.99,-13.74,-38.51,-44.77,0,0.47,0.49,1.0,1.0,0.0,0.09,0.63,33.8,29.1,-6.34,41940,-3.67,,35.6659,-0.0263,1.13,-2.61,46425,-1,13.51,0,0,0,0,True,-6.7,-3.81,-32.21,0,,MACD>Sig,2.0,61,246.4,41423,▼,X,X,-1.5290000000000001,5.243,12.0,1.1929824561403508,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,223,20251224,20251224,18.33,6.3,-32.21,-38.51
003550,LG,KOSPI,기타 금융업,기타 금융업,금융,82800,71.66,127695.5,82800,78900,88600,94300,48.8,45.3,55.0,↩️ PULL (눌림),⑤ 하락 / 약세,3.63,-0.24,-0.1,-6.89,-33.22,0,0.59,0.4,0.56,1.0,0.2,0.0,0.67,53.6,61.3,0.8,82095,0.86,,-111.4323,-0.0309,0.31,-1.21,77780,1,9.15,1,0,0,1,True,-1.31,0.36,11.44,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",1.8,30,248.4,82821,▼,X,X,3.2848275862068967,4.444137931034483,10.0,1.4871794871794872,0.0,1,🔇 변동성 축소 (BW 9.2%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,224,20251224,20251224,18.33,6.3,11.44,-6.89
032350,롯데관광개발,KOSPI,여행사 및 기타 여행보조 서비스업,여행사 및 기타 여행보조 서비스업,서비스 기타,23050,91.23,18333.9,22800,21150,25450,28050,48.8,48.7,53.1,🔺 Watch (상승 준비),③ 박스 / 중립,13.55,33.08,9.82,2.1,0.1,0,0.5,0.6,0.99,0.74,0.24,0.0,0.73,61.0,65.0,4.22,22671,1.67,,-72.3742,-0.0578,0.34,1.17,19645,1,24.23,0,0,0,1,False,5.73,4.54,20.43,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.0,109,248.5,23191,▼,X,X,3.293333333333333,-2.0561904761904763,14.0,1.263157894736842,1.0964912280701753,1,💸 자금 유입 지속. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),3,225,20251224,20251224,18.33,6.3,20.43,2.1
256840,한국비엔씨,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,4580,61.13,3132.5,4580,4255,5140,5690,48.7,51.0,60.7,↩️ PULL (눌림),⑤ 하락 / 약세,-16.12,-11.92,-20.44,-17.37,-28.7,0,0.68,0.7,1.0,1.0,0.0,0.0,0.44,15.2,28.8,-14.48,4839,-5.36,,-111.1634,-0.1796,0.62,-3.37,5340,-1,26.97,0,0,0,0,False,-10.2,-15.96,-11.07,0,,정배열(단),2.0,545,249.6,4825,▼,X,X,3.1292857142857144,21.218367346938777,3.0,1.7230769230769232,0.0,-1,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,226,20251224,20251224,18.33,6.3,-11.07,-17.37
052690,한전기술,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,91000,145.07,34780.2,91000,84600,98700,106300,48.6,43.8,64.4,↩️ PULL (눌림),⑤ 하락 / 약세,-3.6,-8.45,-7.33,-14.69,-41.43,0,0.47,0.49,1.0,1.0,0.0,0.05,0.66,44.5,51.9,-3.45,91015,-0.02,,-551.0097,-0.0175,0.65,-0.74,100990,-1,17.2,0,0,0,0,True,-1.19,-5.41,3.64,-1,,,2.0,27,245.7,91473,▼,X,X,3.293333333333333,-2.0561904761904763,14.0,1.203125,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,227,20251224,20251224,18.33,6.3,3.64,-14.69
016360,삼성증권,KOSPI,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,79700,268.48,71172.1,79700,76700,84100,88500,48.4,47.4,62.2,🔺 Watch (상승 준비),④ 바닥 반등 시도,-0.87,8.58,-4.6,-9.0,-24.4,0,0.58,0.32,0.31,1.0,0.24,0.19,0.77,41.8,56.5,-0.09,79336,0.46,,-152.217,0.0613,1.19,-0.6,75580,1,5.58,1,0,0,0,True,1.4,0.5,9.33,6,★,"HMA추세↑, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",1.8,31,247.1,78740,▲,O,X,3.293333333333333,-2.0561904761904763,14.0,1.4666666666666666,0.0,1,🔇 변동성 축소 (BW 5.6%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,228,20251224,20251224,18.33,6.3,9.33,-9.0
022100,포스코DX,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,29450,1543.17,44774.2,27900,25050,36300,44650,48.4,60.1,47.3,🔼 BRK (돌파),① 강한 상승 추세,16.63,22.71,12.9,16.14,-10.27,0,0.61,1.0,0.32,0.0,0.56,1.0,0.35,61.0,84.0,8.78,28999,1.55,,163.1772,0.2309,3.38,1.3,25020,1,19.65,0,0,0,1,False,8.47,6.7,34.47,9,★,"HMA추세↑, RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,70,195.3,27424,▲,O,X,3.293333333333333,-2.0561904761904763,14.0,1.5568181818181819,5.555555555555555,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),1,229,20251224,20251224,18.33,6.3,34.47,16.14
263750,펄어비스,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,37350,54.38,23996.6,37350,35500,40100,42800,48.3,45.3,54.0,↩️ PULL (눌림),③ 박스 / 중립,3.46,-12.32,-0.86,2.43,-29.1,0,0.58,0.42,0.63,1.0,0.11,0.0,0.77,38.1,25.4,0.05,36524,2.26,장악형,-164.2531,-0.004,0.84,-1.16,35300,1,9.95,1,0,0,1,True,0.0,-0.93,8.73,6,★,"HMA돌파, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회, 패턴(장악형)",1.8,66,246.5,36462,▼,O,X,5.096923076923077,15.871153846153845,4.0,1.4864864864864864,0.0,1,🔇 변동성 축소 (BW 9.9%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),3,230,20251224,20251224,18.33,6.3,8.73,2.43
028300,HLB,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,바이오·의약품,46550,144.1,61377.6,46550,44200,49400,52200,48.2,45.0,63.1,🔺 Watch (상승 준비),⑤ 하락 / 약세,-0.21,-7.09,-4.53,12.6,-23.87,0,0.48,0.35,0.65,1.0,0.18,0.05,0.71,35.8,44.0,-2.44,46274,0.6,,-271.0295,0.0727,0.83,-0.16,49155,-1,11.79,0,0,0,0,True,0.22,-5.0,18.9,4,,"MACD상승, 정배열(단), 장기추세(120↑), VWAP상회",1.8,53,246.7,45859,▼,O,X,-1.5290000000000001,5.243,12.0,1.2127659574468086,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,231,20251224,20251224,18.33,6.3,18.9,12.6
021240,코웨이,KOSPI,그외 기타 개인 서비스업,그외 기타 개인 서비스업,서비스 기타,88900,58.02,63927.2,88900,83900,94900,100800,48.0,41.3,55.7,↩️ PULL (눌림),⑤ 하락 / 약세,-0.89,-9.1,-4.62,-31.09,-42.08,0,0.47,0.39,0.81,1.0,0.22,0.0,0.66,56.0,61.3,1.22,89313,-0.46,,386.1822,-0.0624,0.31,-2.14,92230,-1,8.14,1,0,0,1,False,-1.22,5.08,-12.76,5,★,"OBV매집, RSI적정, 20선근접, 자금유입, MACD>Sig",1.8,28,248.9,89662,▲,X,O,3.293333333333333,-2.0561904761904763,14.0,1.2,0.0,-1,🔇 변동성 축소 (BW 8.1%). 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,232,20251224,20251224,18.33,6.3,-12.76,-31.09
417200,LS머트리얼즈,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,13150,93.8,8896.3,12910,12000,14280,15640,48.0,51.9,49.8,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,13.56,18.68,9.24,25.07,1.9,0,0.39,0.5,1.0,0.56,0.51,0.0,0.68,53.9,49.4,4.95,13228,-0.59,,78.1769,0.118,0.99,-0.19,11648,1,21.4,0,0,0,1,False,2.73,9.77,31.37,6,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",2.0,193,249.2,13242,▲,X,X,5.096923076923077,15.871153846153845,4.0,0.9826086956521739,1.8590240123934934,1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),1,233,20251224,20251224,18.33,6.3,31.37,25.07
348210,넥스틴,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,72300,103.06,7574.9,71000,66000,78600,86000,47.7,50.8,50.1,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,20.9,44.02,16.58,33.82,27.24,0,0.39,0.5,1.0,0.56,0.5,0.0,0.85,41.6,40.9,4.81,68815,5.06,,-151.0176,0.2032,1.15,1.64,62450,1,17.02,0,0,0,1,False,8.07,4.03,40.12,6,★,"HMA추세↑, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",2.0,35,248.5,67127,▲,O,X,7.873818181818182,19.66090909090909,2.0,1.0,1.8309859154929577,1,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,234,20251224,20251224,18.33,6.3,40.12,33.82
358570,지아이이노베이션,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,16860,62.81,10735.4,16860,16520,19100,21350,47.6,52.5,57.8,↩️ PULL (눌림),⑤ 하락 / 약세,-1.17,-17.15,-5.49,-17.8,-33.93,0,1.0,0.77,0.06,1.0,0.0,0.0,0.5,38.5,45.0,-8.88,17278,-2.42,,-315.9386,-0.0272,0.46,-1.27,16572,1,24.78,0,0,0,0,True,-2.32,-16.12,-11.5,0,,정배열(단),2.0,148,249.5,17178,▼,X,X,3.1292857142857144,21.218367346938777,3.0,6.588235294117647,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,235,20251224,20251224,18.33,6.3,-11.5,-17.8
006360,GS건설,KOSPI,건물 건설업,건물 건설업,건설·부동산,19780,76.79,16928.0,19780,18710,21100,22350,47.5,44.3,53.1,↩️ PULL (눌림),⑤ 하락 / 약세,2.54,-5.13,-1.19,-13.01,-38.11,0,0.49,0.38,0.75,1.0,0.11,0.0,0.74,55.6,56.2,0.65,20030,-1.25,,-7.831,-0.0871,0.75,-1.72,18277,1,10.14,0,0,0,1,True,-2.56,2.75,5.32,4,,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",1.8,126,249.2,20155,▼,X,X,0.12499999999999997,2.79,13.0,1.233644859813084,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,236,20251224,20251224,18.33,6.3,5.32,-13.01
214150,클래시스,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,53500,62.48,35045.5,53500,52400,58200,62800,47.3,53.7,56.7,↩️ PULL (눌림),③ 박스 / 중립,2.88,-13.57,-1.44,-2.82,-30.35,0,1.0,0.51,0.07,1.0,0.1,0.0,0.58,45.2,48.6,-5.51,56495,-5.3,,-553.9649,-0.2873,0.45,-2.78,52580,1,14.67,0,0,0,0,True,-9.32,-5.64,3.48,1,,"RSI적정, 정배열(단)",2.0,46,246.1,56876,▼,X,X,3.1292857142857144,21.218367346938777,3.0,4.2727272727272725,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),3,237,20251224,20251224,18.33,6.3,3.48,-2.82
