LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
302,290690,소룩스,KOSDAQ,,3625,50.0,1788.5,,,CARRY,CARRY,7,False,1,False,11.7,31.7,36.7,27.1,30.7,,30.1,31.5,9.6,88.0,3.65,0.0,밸런스우수 + RR3.6 + 진입적정,0,3625.0,3495.0,4100.0,4185.0,,-1.65,0.95,3920,-13.32,,0,6.03,44.0,-2.86,저점추세 양호,,,,CAUTION,64.5,전구 및 조명장치 제조업,5000000000.0,56.3,17.02,0,0,-3.85,-5.1,-6.21,1.68,-11.15,-17.71,-8.53,-42.1,-73.43,0.906,0.219,0,11.7,1,0,1.76,0.32,0,0,0,0,1,3336.5,-7.54,-0.1392,True,X,▼,3806,▼,X,X,-0.27,250,0,-1,-1,1,4760.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.59,6.0,3.7,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,,,,,,30.7,OK,37.88282966903654,37.88282966903654,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260505,,,,,,,,CARRY_REFRESHED,0.609,,False,0.3,True,,,,,,,,,,,20260424.0,11.0,True,20.0,True,13.1,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
303,380550,뉴로핏,KOSDAQ,,19930,50.0,2409.9,,,CARRY,CARRY,7,False,1,False,20.6,35.6,53.1,0.0,71.9,,27.8,41.7,71.9,10.1,7.72,0.0,RR7.7 + 진입적정,0,19930.0,19280.0,24950.0,36500.0,,-2.15,0.35,26764,-38.43,,0,11.56,40.5,-4.63,AI 강점,,,,CAUTION,64.5,소프트웨어 개발 및 공급업,5000000000.0,53.0,24.34,0,0,-0.85,-6.21,-9.61,7.09,-45.69,-17.47,-3.12,-76.64,-73.19,0.991,0.055,0,10.5,1,0,2.87,0.3,0,0,0,0,1,18700.0,-25.53,-0.3523,True,X,▼,20908,▼,X,X,1.0,188,0,-1,0,0,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.26,6.0,7.7,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,,,,,,71.9,OK,5.0,5.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260505,,,,,,,,CARRY_REFRESHED,0.609,,False,0.3,True,,,,,,,,,,,20260427.0,8.0,True,15.0,True,25.2,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
304,065350,신성델타테크,KOSDAQ,,58000,55.47,15940.7,,,CARRY,CARRY,7,False,1,False,34.7,34.7,65.8,15.0,11.7,,25.4,30.8,54.1,32.4,2.7,0.0,RR2.7 + 진입적정,0,58000.0,55700.0,64200.0,80800.0,,-2.22,0.87,65333,-3.83,,0,8.7,59.5,-0.09,STRUCT 강점,,,,CAUTION,64.5,가정용 기기 제조업,5547062000.0,54.2,16.27,0,0,0.0,-3.17,-3.65,7.81,-21.09,5.07,-2.4,-52.04,-50.65,0.749,0.303,0,7.1,1,0,2.76,0.45,0,0,0,0,-1,63310.0,-11.22,-0.2144,True,X,▲,59638,▼,X,X,0.17,250,0,1,1,1,83000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.97,5.0,2.7,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,,,,,,11.7,OK,31.497837592936378,31.497837592936378,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260505,,,,,,,,CARRY_REFRESHED,0.609,,False,0.3,True,,,,,,,,,,,20260501.0,4.0,False,0.0,True,10.7,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
305,003070,코오롱글로벌,KOSDAQ,,11140,50.0,2832.2,,,CARRY,CARRY,7,False,1,False,9.8,29.8,34.3,1.9,76.7,,24.7,37.6,74.8,6.5,4.86,0.0,RR4.9 + 진입적정,0,11140.0,10640.0,13570.0,14880.0,,-1.16,0.53,11152,-4.31,,5,1.2,44.8,-5.06,AI 강점,,,,CAUTION,64.5,토목 건설업,5000000000.0,62.3,12.94,1,0,-2.71,-3.72,-7.93,-3.47,27.31,27.61,-13.68,-3.64,-28.11,0.422,0.422,0,11.6,0,0,1.56,0.11,0,0,0,0,1,10166.5,-0.11,-0.1269,True,O,▲,11647,▼,X,X,0.87,250,0,1,1,1,16530.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.49,6.0,4.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,,,,,,76.7,OK,5.385950561972292,5.385950561972292,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260505,,,,,,,,CARRY_REFRESHED,0.609,,False,0.3,True,,,,,,,,,,,20260415.0,20.0,True,20.0,True,21.8,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
306,382150,온코크로스,KOSDAQ,,8200,50.0,1000.1,,,CARRY,CARRY,7,False,1,False,18.5,28.5,46.2,0.0,50.0,,23.1,32.1,50.0,37.5,3.15,0.0,RR3.1 + 진입적정,0,8200.0,7550.0,10250.0,10460.0,,-0.6,0.18,8261,-10.09,,1,14.73,54.6,-0.82,저점추세 양호,,,,CAUTION,64.5,자연과학 및 공학 연구개발업,5000000000.0,81.2,31.95,0,0,-3.53,-6.82,3.02,5.81,-3.87,-19.37,-4.4,-34.82,-75.09,0.712,0.274,0,12.0,1,0,4.97,0.41,0,0,0,0,1,6546.0,-0.75,-0.4073,False,X,▼,9088,▼,X,X,0.59,250,0,-1,-1,1,10900.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.93,6.0,3.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,,,,,,50.0,OK,11.0,11.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260505,,,,,,,,CARRY_REFRESHED,0.609,,False,0.3,True,,,,,,,,,,,20260428.0,7.0,True,10.0,True,25.0,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
307,003570,SNT다이내믹스,KOSDAQ,,59300,50.0,19718.8,,,CARRY,CARRY,7,False,1,False,82.3,82.3,100.0,65.9,79.9,,21.9,81.9,34.1,57.4,0.48,0.0,진입적정 + 3축고점,0,59300.0,52000.0,62800.0,72600.0,🚀급등시동,0.26,0.45,53570,17.02,,0,11.0,57.6,7.15,STRUCT 강점,AI 보조,,,CAUTION,64.5,자동차 신품 부품 제조업,5000000000.0,70.3,20.02,0,0,-0.84,1.72,8.01,12.74,20.16,17.89,2.53,-10.79,-37.83,0.016,0.016,1,12.0,1,0,2.36,0.76,0,0,0,1,1,48420.0,10.7,0.0371,False,O,▲,58140,▲,O,X,0.0,250,0,1,1,1,74000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,12.31,5.0,0.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,,,,,,79.9,OK,45.5,45.5,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260505,,,,,,,,CARRY_REFRESHED,0.609,,False,0.578,,,,,,,,,,,,20260501.0,4.0,False,0.0,True,5.9,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
308,002720,국제약품,KOSDAQ,,4780,50.0,1011.4,,,CARRY,CARRY,7,False,1,False,0.0,23.7,27.4,10.4,42.9,,21.7,26.9,32.5,59.4,1.56,0.0,RR1.6 + 진입적정,0,4780.0,4555.0,5130.0,5470.0,⚡눌림회복,-0.44,0.44,4888,-3.94,,5,0.97,47.0,-0.78,,,,캐리 재계산 실패: legacy snapshot,CAUTION,64.5,의약품 제조업,5000000000.0,56.2,6.28,1,1,0.63,0.1,-0.83,-1.85,3.69,15.18,-9.34,-18.99,-25.65,0.62,0.62,0,6.0,1,0,1.26,0.26,0,0,0,0,1,4591.0,-2.22,-0.0063,True,O,▲,4795,▼,X,X,0.32,250,0,1,1,1,5780.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.71,6.0,1.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,,,,,,42.9,OK,13.87402491481038,13.87402491481038,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260505,,,,,,,,CARRY_LEGACY,0.609,,False,0.3,True,,,,,,,,,,,20260409.0,26.0,True,20.0,True,7.3,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,"analyze_returned_none(ohlcv_len=373,mcap=997,in_top=True)"
309,025950,동신건설,KOSDAQ,,16120,50.0,1354.1,,,CARRY,CARRY,7,False,1,False,11.2,31.2,65.8,0.0,24.6,,21.6,30.1,65.8,17.8,5.29,0.0,RR5.3 + 진입적정,0,16120.0,15630.0,18710.0,19860.0,,-2.41,0.24,17062,-6.13,,0,11.48,45.8,-4.07,STRUCT 강점,,,,CAUTION,64.5,토목 건설업,5000000000.0,72.8,19.0,0,0,-2.3,-5.95,-7.57,8.92,-12.82,10.87,-1.29,-43.77,-44.85,0.905,0.234,0,8.9,0,0,5.05,0.39,0,0,0,0,1,15278.0,-5.52,-0.2582,False,X,▼,16932,▼,X,X,0.0,250,0,-1,1,1,30200.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.04,6.0,5.3,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,,,,,,24.6,OK,5.0,5.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260505,,,,,,,,CARRY_REFRESHED,0.609,,False,0.3,True,,,,,,,,,,,20260415.0,20.0,True,20.0,True,16.1,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
310,141000,비아트론,KOSDAQ,,11910,50.0,1442.9,,,CARRY,CARRY,7,False,1,False,59.8,79.8,97.5,64.9,74.4,,21.2,78.9,32.6,59.3,0.62,0.0,진입적정,0,11910.0,10960.0,12500.0,12820.0,,-0.19,0.81,9850,25.85,,0,18.08,72.9,6.01,STRUCT 강점,AI 보조,RSI 과열,,CAUTION,64.5,특수 목적용 기계 제조업,5000000000.0,70.6,28.2,0,0,2.76,1.62,1.71,17.69,51.72,52.5,7.48,20.77,-3.22,0.0,0.0,1,10.0,1,0,1.32,0.8,0,0,0,1,1,10200.0,20.91,-0.1735,False,O,▲,11913,▼,X,X,0.6,250,0,1,1,1,14000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.98,6.0,0.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,,,,,,74.4,OK,44.04903722245881,44.04903722245881,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260505,,,,,,,,CARRY_REFRESHED,0.609,,False,0.398,True,,,,,,,,,,,20260414.0,21.0,True,20.0,True,5.0,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
311,013360,일성건설,KOSDAQ,,1886,50.0,1018.9,,,CARRY,CARRY,7,False,1,False,0.0,28.4,55.3,0.0,31.6,,21.1,29.0,55.3,30.9,8.07,0.0,RR8.1 + 진입적정,0,1886.0,1818.0,2435.0,2830.0,,-2.47,0.27,2028,-16.78,,1,4.4,27.2,-5.95,저점추세 양호,,,캐리 재계산 실패: legacy snapshot,CAUTION,64.5,토목 건설업,5000000000.0,51.9,19.76,0,0,-1.36,-5.94,-9.11,2.56,-6.86,51.12,-4.64,-28.69,11.83,0.81,0.088,0,9.4,0,0,2.25,0.14,0,0,0,0,1,1737.5,-7.01,-0.2086,True,X,▼,1958,▼,X,X,0.0,250,0,-1,1,1,3015.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.61,6.0,8.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_120D,45,FIBO_1.618,25,,,,,,31.6,OK,5.0,5.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260505,,,,,,,,CARRY_LEGACY,0.609,,False,0.3,True,,,,,,,,,,,20260410.0,25.0,True,20.0,True,29.1,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,"analyze_returned_none(ohlcv_len=373,mcap=990,in_top=True)"
312,011280,태림포장,KOSDAQ,,2075,50.0,1469.2,,,CARRY,CARRY,7,False,1,False,0.0,19.5,6.2,23.9,37.1,,20.2,22.4,30.9,61.4,6.26,0.0,RR6.3 + 진입적정,0,2075.0,1988.0,2620.0,2830.0,,-1.86,0.27,2294,1.29,,5,3.96,22.8,-3.24,저점추세 양호,,MFI 약세,,CAUTION,64.5,"골판지, 종이 상자 및 종이용기 제조업",5000000000.0,4.6,16.11,1,0,-0.95,-2.58,-6.53,-0.48,4.43,18.23,-10.69,-26.52,-37.49,0.615,0.516,1,9.4,0,0,1.32,0.16,0,0,0,0,1,1919.8,-9.57,-0.0407,True,X,▲,2085,▼,X,X,1.43,250,0,1,1,1,3110.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.19,6.0,6.3,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,,,,,,37.1,OK,8.0,8.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260505,,,,,,,,CARRY_REFRESHED,0.609,,False,0.3,True,,,,,,,,,,,20260414.0,21.0,True,20.0,True,26.3,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
313,046210,HLB파나진,KOSDAQ,,2205,50.0,1002.6,,,CARRY,CARRY,7,False,1,False,0.0,20.9,24.2,19.1,17.8,,20.0,20.4,6.4,92.0,4.5,0.0,밸런스우수 + RR4.5 + 진입적정,0,2205.0,2095.0,2700.0,2940.0,,-2.7,0.79,2242,22.58,,2,0.47,44.6,-7.58,,,,캐리 재계산 실패: legacy snapshot,CAUTION,64.5,의료용품 및 기타 의약 관련제품 제조업,5000000000.0,49.6,22.76,0,0,0.92,-10.91,-12.5,-11.09,17.54,30.47,-21.08,-12.74,-24.04,0.368,0.28,1,12.0,0,0,1.93,0.1,0,0,0,0,1,2133.5,-1.67,-0.3759,True,O,▲,2311,▼,X,X,0.0,250,0,1,1,1,3310.0,enter,100.0,,4.99,6.0,4.5,,,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,,,,,,17.8,OK,12.728371673051932,12.728371673051932,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260505,,,,,,,,CARRY_LEGACY,0.609,,False,0.3,True,,,,,,,,,,,20260409.0,26.0,True,20.0,True,22.4,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,"analyze_returned_none(ohlcv_len=373,mcap=967,in_top=True)"
314,090350,노루페인트,KOSDAQ,,8730,50.0,1746.0,,,CARRY,CARRY,7,False,1,False,5.100000000000001,25.1,50.6,6.0,12.4,,18.6,23.0,44.6,44.2,0.95,0.0,진입적정,0,8730.0,8360.0,9080.0,10570.0,,-1.33,0.79,9087,-1.29,,0,4.48,56.2,-0.07,저점추세 양호,,,,CAUTION,64.5,기타 화학제품 제조업,5000000000.0,54.5,9.65,0,1,-1.13,-2.68,0.34,3.93,7.51,6.2,-6.28,-23.44,-49.52,0.494,0.494,0,6.0,1,0,1.02,0.58,0,0,0,0,-1,9298.0,-3.93,-0.1038,True,O,▼,8960,▼,X,X,0.11,250,0,-1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.24,6.0,0.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,,,,,,12.4,OK,23.422243372482836,23.422243372482836,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260505,,,,,,,,CARRY_REFRESHED,0.609,,False,0.3,True,,,,,,,,,,,20260409.0,26.0,True,20.0,True,4.0,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
315,297090,씨에스베어링,KOSDAQ,,8800,50.0,2399.8,,,CARRY,CARRY,7,False,1,False,44.7,64.7,71.9,53.2,73.4,,18.2,66.2,20.2,74.8,0.67,0.0,진입적정,0,8800.0,7760.0,9500.0,10500.0,,1.01,0.87,7681,10.26,,0,0.81,60.4,7.29,AI 강점,STRUCT 보조,,,CAUTION,64.5,일반 목적용 기계 제조업,5000000000.0,73.8,27.75,0,0,-3.83,3.77,14.29,-3.72,54.66,32.33,-13.93,23.71,-23.39,0.08,0.08,1,11.0,0,0,1.88,0.66,0,0,0,1,1,7822.0,14.57,0.1065,False,O,▲,9070,▲,X,X,-1.86,250,0,1,1,1,12110.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,11.82,6.0,0.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,,,,,,73.4,OK,35.48901593856286,35.48901593856286,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260505,,,,,,,,CARRY_REFRESHED,0.609,,False,0.3,True,,,,,,,,,,,20260422.0,13.0,True,20.0,True,8.0,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
316,131370,알서포트,KOSDAQ,,2550,50.0,1358.3,,,CARRY,CARRY,7,False,1,False,2.3000000000000007,22.3,38.7,0.0,33.9,,18.1,24.2,38.7,51.6,3.55,0.0,RR3.5 + 진입적정,0,2550.0,2440.0,2940.0,3050.0,,-1.36,0.17,2610,-6.77,,4,6.78,32.6,-3.66,저점추세 양호,,,,CAUTION,64.5,소프트웨어 개발 및 공급업,5000000000.0,53.4,13.95,0,0,-2.3,-4.85,-7.94,-3.95,8.97,-5.03,-14.16,-21.98,-60.75,0.64,0.64,0,8.7,0,0,2.96,0.33,0,0,0,0,1,2361.0,-2.31,-0.1234,True,O,▼,2615,▼,X,X,0.0,250,0,-1,-1,1,3340.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.31,6.0,3.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,,,,,,33.9,OK,8.0,8.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260505,,,,,,,,CARRY_REFRESHED,0.609,,False,0.3,True,,,,,,,,,,,20260420.0,15.0,True,20.0,True,15.3,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
317,333430,일승,KOSDAQ,,6220,50.0,1911.2,,,CARRY,CARRY,7,False,1,False,50.7,70.7,99.5,51.7,51.0,,17.4,67.4,48.5,39.4,0.52,0.0,진입적정,0,6220.0,5640.0,6520.0,7200.0,,-1.54,1.28,5793,11.55,,0,9.07,78.8,7.22,STRUCT 강점,,RSI 과열,,CAUTION,64.5,선박 및 보트 건조업,5000000000.0,76.5,27.2,0,0,-1.11,-1.74,7.8,10.28,9.12,-12.39,0.07,-21.83,-68.11,0.343,0.343,1,8.9,1,0,3.08,0.78,0,0,0,1,1,5500.0,7.36,-0.1778,False,O,▲,6428,▲,X,X,3.02,250,0,1,-1,1,7640.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,9.32,6.0,0.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,SWING_120D,45,,,,,,51.0,OK,60.0,60.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260505,,,,,,,,CARRY_REFRESHED,0.609,,False,0.326,True,,,,,,,,,,,20260423.0,12.0,True,20.0,True,4.8,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
318,010690,화신,KOSDAQ,,12430,50.0,4340.6,,,CARRY,CARRY,7,False,1,False,55.0,65.0,100.0,52.8,19.4,,14.1,57.4,80.6,0.0,0.74,0.0,진입적정,0,12430.0,11060.0,13440.0,15900.0,,-0.57,0.9,12258,28.66,,0,6.57,66.6,5.5,STRUCT 강점,,,,CAUTION,64.5,자동차 신품 부품 제조업,5000000000.0,68.1,26.83,0,0,0.24,2.22,9.13,14.88,38.57,56.16,4.67,7.62,0.44,0.255,0.255,1,10.7,1,0,4.17,0.66,0,0,0,1,1,10879.0,1.4,-0.157,False,O,▲,12943,▲,X,X,2.34,250,0,1,1,1,17900.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,11.02,6.0,0.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,,,,,,19.4,OK,43.01198959983518,43.01198959983518,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260505,,,,,,,,CARRY_REFRESHED,0.609,,False,0.36,True,,,,,,,,,,,20260428.0,7.0,True,10.0,True,8.1,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
319,264850,이랜시스,KOSDAQ,,6440,50.0,1951.0,,,CARRY,CARRY,7,False,1,False,49.7,64.7,100.0,51.7,20.3,,14.0,57.3,79.7,0.4,0.46,0.0,진입적정,0,6440.0,5880.0,6700.0,8870.0,,-0.47,2.23,7220,-10.92,,0,7.85,74.3,6.31,STRUCT 강점,,RSI 과열,,CAUTION,64.5,전자부품 제조업,5000000000.0,72.4,17.38,0,0,1.9,4.38,5.4,13.78,-24.5,19.04,3.57,-55.45,-36.68,0.772,0.152,0,8.7,1,0,9.32,0.79,0,0,0,1,-1,6605.0,-10.81,-0.0696,False,X,▲,6395,▲,O,X,2.53,250,0,1,1,1,9450.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.7,6.0,0.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,,,,,,20.3,OK,60.0,60.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260505,,,,,,,,CARRY_REFRESHED,0.609,,False,0.318,True,,,,,,,,,,,20260427.0,8.0,True,15.0,True,4.0,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
