LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,켈리_금액(원),추천수량,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
417,005490,POSCO홀딩스,KOSPI,철강·금속,415000,1205.33,328852.3,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,58.0,58.0,89.8,47.9,14.7,,42.4,50.8,75.1,6.1,1.65,0.0,RR1.6 + 진입적정,0,415000.0,386500.0,462000.0,501000.0,,1.39,0.73,367991,21.15,DATA_UNAVAILABLE,0,8.05,79.2,12.12,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,70.2,1차 철강 제조업,120532636250.0,81.1,29.98,0,0,1.1,7.79,12.47,20.99,13.7,26.91,11.19,-16.0,-26.54,0.01,0.01,1,6.5,1,0,1.06,0.91,,ATR_3.5x,45,RR_LEGACY,35,,0,v1_sl_first_gap_at_open,6.87,4.0,1.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,377900.0,12.77,0.0991,False,O,▲,412146,▲,O,X,0,0,0,0.24,250,0,1,1,1,0.0,1차 철강 제조업,4.91611111111111,22.478333333333335,5.0,14.7,OK,43.433066651498905,43.433066651498905,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,58.0,58.0,58.0,29.7,29.7,FRESH,0.38,,True,MATURE,153039.0,0.0,,,,,,True,11.3,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
418,278280,천보,KOSDAQ,화학·소재,67600,95.54,8129.0,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,58.0,58.0,83.6,28.9,64.9,,14.1,59.1,54.7,31.6,0.23,9.6,,0,61700.0,54000.0,70700.0,73800.0,,-1.11,0.74,57931,-0.08,DATA_UNAVAILABLE,0,22.73,76.7,15.13,STRUCT 강점,AI 보조,RSI 과열,과열 (RSI/수익률),CAUTION,70.2,기초 화학물질 제조업,9553767000.0,65.8,51.06,0,0,0.75,2.42,25.19,30.0,20.28,-12.44,20.2,-9.42,-65.89,0.145,0.145,0,11.8,1,0,1.39,0.86,75700.0,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,v1_sl_first_gap_at_open,12.48,5.0,1.2,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,56610.0,16.69,-0.2054,False,O,▲,70466,▲,X,X,0,0,0,0.15,250,0,1,-1,1,0.0,기초 화학물질 제조업,8.634561403508773,12.683508771929825,8.0,64.9,OK,43.894863285310585,43.894863285310585,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,58.0,58.0,58.0,29.7,29.7,FRESH,0.38,,True,MATURE,153039.0,0.0,,,,,,True,4.6,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
419,139480,이마트,KOSPI,유통·소비재,105400,177.31,29086.0,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,57.9,57.9,95.2,42.3,14.6,,41.0,50.7,80.6,0.0,4.31,0.0,RR4.3 + 진입적정,0,105400.0,98200.0,136400.0,150000.0,,1.04,0.91,106028,28.85,DATA_UNAVAILABLE,0,3.04,80.7,8.35,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,70.2,종합 소매업,17731071000.0,87.6,20.13,0,0,1.93,3.64,11.65,5.4,21.15,43.6,-4.4,-8.55,-9.85,0.187,0.16,1,6.4,1,0,1.08,1.0,167200.0,SWING_60D,60,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,6.83,5.0,4.3,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,1,1,93530.0,-0.59,-0.0202,False,O,▲,104464,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,종합 소매업,8.554545454545455,5.151818181818182,10.0,14.6,OK,51.12920490568877,51.12920490568877,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,57.9,57.9,57.9,29.7,29.7,FRESH,0.379,,True,MATURE,153039.0,0.0,,,,,,True,29.4,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
420,014830,유니드,KOSPI,화학·소재,92900,155.46,6287.1,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,57.5,57.5,88.0,42.6,26.5,,44.2,52.4,61.5,23.1,1.21,0.0,RR1.2 + 진입적정,0,92900.0,85700.0,101600.0,105400.0,,-0.37,4.15,83827,12.64,DATA_UNAVAILABLE,0,2.78,75.1,10.24,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,70.2,기초 화학물질 제조업,15546017400.0,86.3,19.57,0,0,-2.82,5.93,13.43,10.6,17.74,32.52,0.8,-11.96,-20.93,0.044,0.044,1,7.6,1,1,1.36,0.61,110200.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,7.75,5.0,1.2,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,83990.0,10.82,0.1612,False,O,▲,89618,▲,O,X,0,0,0,6.28,250,0,1,1,1,0.0,기초 화학물질 제조업,8.634561403508773,12.683508771929825,8.0,26.5,OK,52.5,52.5,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,57.5,57.5,57.5,29.7,29.7,FRESH,0.375,,True,MATURE,153039.0,0.0,,,,,,True,9.4,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
421,016360,삼성증권,KOSPI,서비스 기타,111600,257.51,99658.8,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,56.7,56.7,96.7,36.2,17.5,,39.8,50.1,79.2,1.0,0.84,0.0,진입적정,0,111600.0,103000.0,118800.0,125300.0,,-1.55,0.7,99721,42.65,DATA_UNAVAILABLE,0,14.02,76.7,7.39,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,70.2,금융 지원 서비스업,25750971200.0,62.6,28.56,0,0,-0.18,1.45,4.49,14.34,34.13,43.44,4.54,4.43,-10.01,0.079,0.079,1,7.0,1,0,1.46,0.91,129500.0,BB_UPPER,75,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,7.71,4.0,0.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,102750.0,11.91,-0.1372,False,O,▲,113588,▲,X,X,0,0,0,0.89,250,0,1,1,1,0.0,금융 지원 서비스업,4.6518749999999995,2.80625,12.0,17.5,OK,41.71971287207917,41.71971287207917,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,56.7,56.7,56.7,29.7,29.7,FRESH,0.367,,True,MATURE,153039.0,0.0,,,,,,True,6.5,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
422,278470,에이피알,KOSPI,화학·소재,450000,947.35,168471.7,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,56.7,56.7,85.2,44.0,25.2,,13.2,51.5,60.0,25.0,0.07,12.8,,0,399000.0,351500.0,457000.0,467000.0,,-0.79,0.66,313677,83.18,DATA_UNAVAILABLE,0,21.5,79.1,18.44,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,70.2,기타 화학제품 제조업,94735100000.0,75.3,45.77,0,0,3.21,7.27,14.5,37.61,61.87,88.28,27.81,32.17,34.83,0.0,0.0,1,11.0,1,0,1.15,0.95,485500.0,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,v1_sl_first_gap_at_open,11.9,4.0,1.2,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,382750.0,43.46,-0.0355,False,O,▲,443783,▲,O,X,0,0,0,3.21,250,0,1,1,1,0.0,기타 화학제품 제조업,8.634561403508773,12.683508771929825,8.0,25.2,OK,43.207387646101715,43.207387646101715,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,56.7,56.7,56.7,29.7,29.7,FRESH,0.367,,True,MATURE,153039.0,0.0,,,,,,True,1.6,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
423,079370,제우스,KOSDAQ,조선·기계·설비,17030,153.85,5282.2,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,56.5,56.5,95.7,36.1,18.9,,40.1,50.2,76.8,4.0,2.24,1.6,RR2.2 + 진입적정,0,16770.0,15280.0,20950.0,22000.0,,1.04,2.05,17797,-9.59,DATA_UNAVAILABLE,0,4.9,80.6,9.36,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,70.2,특수 목적용 기계 제조업,15385263585.0,80.9,20.47,0,0,3.78,4.74,10.58,7.11,6.7,8.4,-2.69,-23.0,-45.05,0.56,0.298,0,7.8,1,0,1.29,0.93,,SWING_60D,60,RR_LEGACY,35,,0,v1_sl_first_gap_at_open,8.88,5.0,2.8,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,1,-1,17683.0,-4.31,0.0333,False,O,▲,16749,▲,O,X,0,0,0,0.24,250,0,1,1,1,0.0,특수 목적용 기계 제조업,11.366794871794871,20.560641025641026,4.0,18.9,OK,64.92338156635037,64.92338156635037,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,56.5,56.5,56.5,29.7,29.7,FRESH,0.365,,True,MATURE,153039.0,0.0,,,,,,True,23.0,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
424,033100,제룡전기,KOSDAQ,인프라·에너지,55400,188.32,8898.6,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,56.5,56.5,99.5,30.2,23.2,,12.0,51.0,76.3,4.6,0.35,0.0,진입적정,0,55400.0,50200.0,57200.0,70100.0,,-0.69,1.84,54064,-2.4,DATA_UNAVAILABLE,0,9.36,83.9,13.54,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,70.2,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",18832469850.0,90.0,29.24,0,0,1.09,8.41,14.23,17.75,36.12,39.9,7.95,6.42,-13.55,0.228,0.228,0,8.8,1,0,3.44,0.87,78100.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,9.39,5.0,0.3,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,1,1,48210.0,2.47,0.0784,False,O,▲,53741,▲,O,X,0,0,0,0.18,250,0,1,1,1,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",10.706666666666667,17.29733333333333,7.0,23.2,OK,52.0,52.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,56.5,56.5,56.5,29.7,29.7,FRESH,0.365,,True,MATURE,153039.0,0.0,,,,,,True,3.2,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
425,354320,알멕,KOSDAQ,철강·금속,89800,86.88,5739.5,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,56.3,56.3,86.1,27.2,55.0,,13.3,56.1,58.9,26.4,0.14,18.3,,0,75900.0,64400.0,93400.0,104900.0,,0.05,0.41,62602,46.43,DATA_UNAVAILABLE,0,62.84,81.4,24.26,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,70.2,1차 비철금속 제조업,8687583400.0,75.9,90.28,0,0,-0.77,0.22,29.21,93.33,75.39,293.86,83.53,45.69,240.41,0.018,0.018,1,12.0,1,0,1.37,0.93,107400.0,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,v1_sl_first_gap_at_open,15.15,5.0,1.5,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,1,1,63975.0,43.44,-0.4043,False,O,▲,96175,▲,X,X,0,0,0,0.0,250,0,1,1,1,0.0,1차 비철금속 제조업,4.91611111111111,22.478333333333335,5.0,55.0,OK,25.11840503364146,25.11840503364146,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,56.3,56.3,56.3,29.7,29.7,FRESH,0.363,,True,MATURE,153039.0,0.0,,,,,,True,4.0,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
426,071050,한국금융지주,KOSPI,금융,259000,529.82,144330.3,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,55.9,55.9,92.6,39.1,16.0,,12.0,49.2,76.6,4.2,0.37,0.0,진입적정,0,259000.0,232000.0,269000.0,281500.0,,-1.05,0.77,236803,56.77,DATA_UNAVAILABLE,0,17.21,79.3,8.5,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,70.2,기타 금융업,52981638750.0,77.7,35.55,0,0,0.0,0.78,7.25,17.73,31.27,46.58,7.93,1.57,-6.87,0.062,0.062,1,9.9,1,0,1.07,0.85,300500.0,SWING_20D,80,BB_UPPER,75,SWING_60D,60,v1_sl_first_gap_at_open,10.42,4.0,0.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,227250.0,9.37,-0.2256,False,O,▲,268492,▼,X,X,0,0,0,0.19,250,0,1,1,1,0.0,기타 금융업,6.426756756756757,10.945945945945946,9.0,16.0,OK,43.70699370280653,43.70699370280653,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,55.9,55.9,55.9,29.7,29.7,FRESH,0.359,,True,MATURE,153039.0,0.0,,,,,,True,3.9,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
427,002380,KCC,KOSPI,화학·소재,557000,116.98,49497.6,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,55.3,55.3,94.1,29.6,28.9,,12.2,50.9,65.2,18.5,0.31,0.0,진입적정,0,557000.0,503000.0,574000.0,593000.0,,-1.15,0.6,536488,33.47,DATA_UNAVAILABLE,0,9.96,75.3,7.45,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,70.2,기타 화학제품 제조업,11698332500.0,65.4,28.48,0,0,-0.71,2.96,5.89,6.1,20.82,22.96,-3.7,-8.88,-30.49,0.126,0.114,1,9.3,1,0,1.23,0.86,692000.0,SWING_20D,80,BB_UPPER,75,SWING_60D,60,v1_sl_first_gap_at_open,9.69,5.0,0.3,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,484800.0,3.82,-0.0957,False,O,▲,569229,▲,X,X,0,0,0,-0.71,250,0,1,1,1,0.0,기타 화학제품 제조업,8.634561403508773,12.683508771929825,8.0,28.9,OK,37.49918703407559,37.49918703407559,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,55.3,55.3,55.3,29.7,29.7,FRESH,0.353,,True,MATURE,153039.0,0.0,,,,,,True,3.1,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
428,012030,DB,KOSPI,IT/전기전자,2110,106.07,4244.8,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,55.2,55.2,84.1,34.2,39.4,,13.3,52.6,49.9,37.6,0.16,14.4,,0,1844.0,1647.0,2185.0,2415.0,,2.1,2.83,1948,5.82,DATA_UNAVAILABLE,0,2.63,77.7,20.13,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,70.2,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",10607342115.0,87.8,36.13,0,0,6.3,20.3,26.27,23.61,35.6,44.52,13.81,5.9,-8.93,0.122,0.122,1,9.8,1,0,1.68,0.87,2655.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,10.68,6.0,1.7,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,1738.5,8.28,0.1078,False,O,▲,1986,▲,O,X,0,0,0,4.53,250,0,1,1,1,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",6.018977272727272,21.11511363636364,6.0,39.4,OK,34.233136750858236,34.233136750858236,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,55.2,55.2,55.2,29.7,29.7,FRESH,0.352,,True,MATURE,153039.0,0.0,,,,,,True,3.6,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
429,365340,성일하이텍,KOSDAQ,화학·소재,79900,55.17,9805.9,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,54.8,54.8,85.5,33.2,36.7,,13.0,51.8,52.3,34.6,0.23,11.0,,0,72000.0,62800.0,83900.0,85700.0,,-0.84,0.58,65752,20.81,DATA_UNAVAILABLE,0,6.38,84.0,16.5,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,70.2,기초 화학물질 제조업,5516851700.0,86.1,49.85,0,0,-1.36,0.5,22.17,33.39,23.88,73.13,23.59,-5.82,19.68,0.047,0.047,1,12.0,1,0,1.14,0.85,89200.0,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,v1_sl_first_gap_at_open,12.78,5.0,1.3,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,1,1,68640.0,21.52,-0.0778,False,O,▲,82028,▲,X,X,0,0,0,0.37,250,0,1,1,1,0.0,기초 화학물질 제조업,8.634561403508773,12.683508771929825,8.0,36.7,OK,35.17695102790842,35.17695102790842,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,54.8,54.8,54.8,29.7,29.7,FRESH,0.348,,True,MATURE,153039.0,0.0,,,,,,True,5.0,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
430,082850,우리바이오,KOSDAQ,유통·소비재,2230,100.23,1080.6,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,54.4,54.4,88.6,12.0,70.9,,40.2,57.2,76.6,4.2,0.86,0.0,진입적정,0,2230.0,2020.0,2410.0,2565.0,,-0.79,4.22,2063,-2.26,DATA_UNAVAILABLE,0,8.08,79.3,12.4,STRUCT 강점,AI 보조,RSI 과열,과열 (RSI/수익률),CAUTION,70.2,기타 식품 제조업,10022820254.0,97.4,27.7,0,0,-3.46,6.95,14.36,16.51,9.31,2.06,6.71,-20.39,-51.39,0.322,0.322,0,10.2,1,0,1.24,0.7,2630.0,SWING_20D,80,SWING_120D,45,ATR_3.5x,45,v1_sl_first_gap_at_open,9.42,6.0,0.9,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,1931.5,8.05,0.1036,False,O,▲,2177,▲,O,X,0,0,0,1.95,250,0,1,1,1,0.0,기타 식품 제조업,8.554545454545455,5.151818181818182,10.0,70.9,OK,38.5,38.5,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,54.4,54.4,54.4,29.7,29.7,FRESH,0.344,,True,MATURE,153039.0,0.0,,,,,,True,8.1,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
431,347850,디앤디파마텍,KOSDAQ,기타,81800,499.22,35831.8,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,54.2,54.2,88.0,20.7,53.4,,12.2,54.0,67.3,15.9,0.71,0.0,진입적정,0,81800.0,69700.0,90400.0,105400.0,,0.08,1.21,83886,-11.64,DATA_UNAVAILABLE,0,9.68,75.9,9.54,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,70.2,자연과학 및 공학 연구개발업,49921855400.0,72.2,29.51,0,0,2.63,3.68,10.54,5.41,-15.41,64.59,-4.39,-45.11,11.14,0.697,0.327,0,12.0,1,0,1.41,0.66,113700.0,SWING_20D,80,SWING_60D,60,SWING_120D,45,v1_sl_first_gap_at_open,14.79,5.0,0.7,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,84410.0,-2.49,-0.1763,False,X,▼,82703,▲,X,X,0,0,0,-0.75,250,0,-1,1,1,0.0,자연과학 및 공학 연구개발업,5.762608695652174,5.424260869565218,11.0,53.4,OK,54.64219516627294,54.64219516627294,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,54.2,54.2,54.2,29.7,29.7,FRESH,0.342,,True,MATURE,153039.0,0.0,,,,,,True,10.5,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
432,121600,나노신소재,KOSDAQ,화학·소재,88800,483.11,10881.3,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,53.8,53.8,89.0,21.3,48.5,,12.1,52.9,67.7,15.4,0.28,17.0,,0,75900.0,65400.0,95300.0,107000.0,,1.44,2.81,71185,24.98,DATA_UNAVAILABLE,0,10.78,84.0,22.9,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,70.2,기타 화학제품 제조업,48311103050.0,93.7,48.32,0,0,9.63,15.32,29.07,30.78,31.95,24.37,20.98,2.25,-29.08,0.0,0.0,1,12.0,1,0,1.75,0.81,121900.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,13.83,5.0,1.8,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,1,1,71230.0,24.74,-0.0382,False,O,▲,86013,▲,O,X,0,0,0,0.62,250,0,1,1,1,0.0,기타 화학제품 제조업,8.634561403508773,12.683508771929825,8.0,48.5,OK,22.741882600221523,22.741882600221523,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,53.8,53.8,53.8,29.7,29.7,FRESH,0.338,,True,MATURE,153039.0,0.0,,,,,,True,7.3,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
433,018290,브이티,KOSDAQ,화학·소재,16950,172.07,5922.6,0.0,,OVERHEAT,OVERHEAT,5,False,False,False,52.7,52.7,79.8,26.6,50.5,,12.6,52.3,53.2,33.5,0.11,2.1,,0,16600.0,15240.0,17130.0,19780.0,,1.44,4.66,17498,-14.26,DATA_UNAVAILABLE,0,4.83,75.3,9.14,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,70.2,기타 화학제품 제조업,17207499665.0,79.1,15.33,0,0,10.28,5.08,8.31,7.76,-10.22,-32.34,-2.04,-39.92,-85.79,0.695,0.181,0,7.6,1,1,2.87,0.93,21600.0,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,v1_sl_first_gap_at_open,8.19,5.0,0.4,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,split,50.0,1,1,14962.0,-3.14,-0.0879,False,X,▼,16054,▲,O,X,0,0,0,5.73,250,0,-1,-1,1,0.0,기타 화학제품 제조업,8.634561403508773,12.683508771929825,8.0,50.5,OK,59.91220737294683,59.91220737294683,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,52.7,52.7,52.7,29.7,29.7,FRESH,0.327,,True,MATURE,153039.0,0.0,,,,,,True,1.1,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
