LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
279,316140,우리금융지주,KOSPI,금융,31150,782.67,228664.8,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,21.2,21.2,0.0,42.0,21.9,0.0,21.8,21.3,42.0,47.5,5.1,0.0,RR5.1 + 진입적정,0,31150.0,30150.0,36250.0,41500.0,,-1.19,1.11,34600,12.75,특이사항 없음,0,-6.04,16.1,-8.25,,,MFI 약세,조건 미충족,CAUTION,46.3,기타 금융업,78266545100.0,18.3,16.77,0,0,-2.04,-4.45,-6.17,-8.78,-12.5,15.37,-13.68,-27.36,-11.38,0.621,0.302,1,6.7,0,1,0.95,0.01,0,0,0,0,-1,34785.0,-9.97,-0.0724,True,X,▲,31963,▼,X,X,1.1,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.21,4.0,5.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,기타 금융업,-3.1687179487179487,16.720000000000002,8.0,0.03359321256592524,-0.08872564936777631,0.38235294117647056,OK,21.9,OK,37.81781101329003,37.81781101329003,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,21.2,21.2,21.2,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,5.1,0.745,0.745,0.0,0.0,,v22_calibrated,,,,,,True,16.4,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
280,024110,기업은행,KOSPI,금융,20800,365.79,165864.6,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,21.0,21.0,0.0,44.4,16.0,0.0,21.3,20.1,44.4,44.5,2.16,0.0,RR2.2 + 진입적정,0,20800.0,19830.0,22900.0,29550.0,,-0.89,1.39,23450,0.69,특이사항 없음,1,-7.05,21.3,-6.09,,,저점 이탈,조건 미충족,CAUTION,46.3,은행 및 저축기관,36578612625.0,27.8,9.67,0,1,-2.58,-3.7,-6.31,-6.52,-13.87,0.24,-11.42,-28.73,-26.51,0.793,0.313,1,6.0,0,1,1.07,0.14,0,0,0,0,-1,22850.0,-11.3,-0.106,True,X,▼,21457,▼,X,X,0.7,250,0,-1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.66,4.0,2.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,은행 및 저축기관,-3.1687179487179487,16.720000000000002,8.0,0.025755494505494504,-0.01933348231425181,0.125,OK,16.0,OK,40.0,40.0,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,21.0,21.0,21.0,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,2.165,0.745,0.745,0.0,0.0,,v22_calibrated,,,,,,True,10.1,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
281,161390,한국타이어앤테크놀로지,KOSPI,화학·소재,59100,290.32,73210.2,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,20.1,20.1,0.0,39.4,21.8,0.0,20.9,20.4,39.4,50.8,1.8,0.0,RR1.8 + 진입적정,0,59100.0,54700.0,67000.0,78400.0,,-0.66,1.19,62268,-0.47,특이사항 없음,5,-4.41,43.2,-3.57,,,,조건 미충족,CAUTION,46.3,고무제품 제조업,29032155950.0,32.7,11.14,1,0,-0.17,-0.67,-4.98,-3.75,-19.81,-1.01,-8.65,-34.67,-27.76,0.721,0.559,0,11.7,0,0,1.08,0.25,0,0,0,0,1,57740.0,-5.09,-0.181,True,X,▲,60846,▼,X,X,0.84,250,0,1,-1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.45,4.0,1.8,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,고무제품 제조업,-5.82590909090909,7.141818181818182,12.0,0.0582547739908146,-0.11403093214600966,0.23076923076923078,OK,21.8,OK,40.0,40.0,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,20.1,20.1,20.1,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,1.795,0.745,0.745,0.0,0.0,,v22_calibrated,,,,,,True,13.4,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
282,257720,실리콘투,KOSDAQ,기타,40650,446.15,24866.4,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,19.4,19.4,0.0,32.4,32.2,0.0,20.8,21.5,32.4,59.5,5.79,0.0,RR5.8 + 진입적정,0,40650.0,38950.0,50500.0,56100.0,,-1.41,1.29,42374,-4.22,특이사항 없음,0,-10.17,21.1,-10.69,,,저점 이탈,조건 미충족,CAUTION,46.3,상품 종합 도매업,44614894250.0,33.1,19.97,0,0,-2.52,-6.44,-9.97,-13.33,-6.55,-4.69,-18.23,-21.41,-31.44,0.802,0.515,0,12.0,0,0,1.04,0.04,0,0,0,0,-1,48970.0,-4.07,-0.1366,True,X,▲,42604,▼,X,X,0.48,250,0,1,-1,1,60100.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.18,5.0,5.8,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_120D,45,FIBO_1.618,25,0.0,상품 종합 도매업,15.605078125,25.927343750000002,3.0,0.06501493586364435,-0.01940518344313202,0.23809523809523808,OK,32.2,OK,40.0,40.0,0,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,19.4,19.4,19.4,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,5.794,0.745,0.745,0.0,0.0,,v22_calibrated,,,,,,True,24.2,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
283,111770,영원무역,KOSPI,기타,78100,80.68,34607.3,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,20.1,20.1,0.0,42.4,15.8,0.0,20.6,19.4,42.4,47.0,3.3,0.0,RR3.3 + 진입적정,0,78100.0,75100.0,88000.0,103200.0,,-1.38,1.34,86947,-12.43,특이사항 없음,5,-3.37,32.5,-6.52,,,,조건 미충족,CAUTION,46.3,상품 종합 도매업,8068153100.0,45.8,8.63,1,1,-4.52,-4.17,-6.69,-2.86,-19.65,16.92,-7.76,-34.51,-9.83,1.0,0.388,0,8.4,0,1,1.03,0.06,0,0,0,0,-1,90100.0,-10.18,-0.1185,True,X,▼,81911,▼,X,X,1.96,250,0,-1,-1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.84,5.0,3.3,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,상품 종합 도매업,15.605078125,25.927343750000002,3.0,0.04197914761295043,0.006091597263708013,0.016666666666666666,OK,15.8,OK,40.0,40.0,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,20.1,20.1,20.1,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,3.3,0.745,0.745,0.0,0.0,,v22_calibrated,,,,,,True,12.7,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
284,065350,신성델타테크,KOSDAQ,기타,50300,57.18,13824.4,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,19.6,19.6,0.0,24.8,48.5,0.0,20.5,24.4,48.5,39.4,7.94,0.0,RR7.9 + 진입적정,0,50300.0,48550.0,64200.0,77500.0,,-1.89,0.87,62762,-16.7,특이사항 없음,0,-11.17,11.2,-12.72,거래품질 우수,,MFI 약세,조건 미충족,CAUTION,46.3,가정용 기기 제조업,5717833450.0,20.3,21.91,0,0,-1.37,-11.29,-15.6,-9.86,-29.75,-9.21,-14.76,-44.61,-35.96,1.0,0.072,0,7.3,0,0,2.29,0.01,0,0,0,0,-1,56700.0,-19.86,-0.332,True,X,▼,53380,▼,X,X,-0.59,250,0,-1,-1,1,83000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.48,5.0,7.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,가정용 기기 제조업,15.605078125,25.927343750000002,3.0,0.03635330871911389,-0.06288007574087576,0.6,OK,48.5,OK,28.63923244256501,28.63923244256501,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,19.6,19.6,19.6,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,7.943,0.745,0.745,0.0,0.0,,v22_calibrated,,,,,,True,27.6,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
285,039200,오스코텍,KOSDAQ,바이오·의약품,47650,125.57,18230.0,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,20.3,20.3,7.7,18.7,48.6,0.0,20.5,25.0,40.9,48.9,5.18,0.0,RR5.2 + 진입적정,0,47650.0,45650.0,58000.0,60200.0,,-0.69,1.1,52764,-11.58,특이사항 없음,0,-4.94,39.2,-8.44,,,,조건 미충족,CAUTION,46.3,의약품 제조업,12557236700.0,46.3,20.98,0,0,-3.83,-4.12,-13.99,-13.68,-5.83,-8.89,-18.58,-20.69,-35.64,0.791,0.359,0,12.0,0,0,1.67,0.05,0,0,0,0,-1,57895.0,-9.69,-0.0606,True,X,▲,48998,▼,X,X,2.72,250,0,1,-1,1,66000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.2,5.0,5.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,의약품 제조업,-3.207777777777778,-12.655555555555555,15.0,0.06333383300854444,-0.2134370222677023,0.05,OK,48.6,OK,34.85413706039281,34.85413706039281,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,20.3,20.3,20.3,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,5.175,0.745,0.745,0.0,0.0,,v22_calibrated,,,,,,True,21.7,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
286,105560,KB금융,KOSPI,금융,152000,1957.07,566732.7,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,20.4,20.4,7.0,39.1,10.0,0.0,20.4,18.7,32.1,59.9,2.5,0.0,RR2.5 + 진입적정,0,152000.0,146200.0,166500.0,172500.0,📦박스돌파,-2.04,1.04,155712,21.1,특이사항 없음,4,-2.71,32.4,-4.22,,,,조건 미충족,CAUTION,46.3,기타 금융업,195706788300.0,49.4,6.87,0,1,-1.04,-4.34,-3.43,-2.94,-2.25,13.86,-7.84,-17.11,-12.89,0.383,0.239,1,6.0,0,1,1.08,0.08,0,0,0,0,-1,163070.0,-2.38,-0.1535,True,O,▲,158233,▼,X,X,-0.52,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.82,4.0,2.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,기타 금융업,-3.1687179487179487,16.720000000000002,8.0,0.02805451127819549,0.02224343221230194,0.5365853658536586,OK,10.0,OK,35.16209018903187,35.16209018903187,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,20.4,20.4,20.4,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,2.5,0.745,0.745,0.0,0.0,,v22_calibrated,,,,,,True,9.5,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
287,450080,에코프로머티,KOSPI,2차전지,67800,594.46,47838.8,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,21.6,21.6,8.6,0.0,90.8,0.0,20.2,33.1,90.8,0.0,8.75,0.0,RR8.8 + 진입적정,0,67800.0,65400.0,88800.0,98000.0,,-2.76,0.5,73100,-6.44,특이사항 없음,0,-3.85,31.4,-13.59,AI 강점,,,조건 미충족,CAUTION,46.3,일차전지 및 이차전지 제조업,59446076600.0,38.6,29.54,0,0,-5.44,-18.51,-21.53,-4.51,5.12,1.65,-9.41,-9.74,-25.1,0.673,0.492,0,12.0,0,0,1.62,0.01,0,0,0,0,-1,84430.0,-7.25,-0.6744,True,O,▲,77850,▼,X,X,-1.39,250,0,1,1,1,109700.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.54,5.0,8.8,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,일차전지 및 이차전지 제조업,-9.368,18.262999999999998,9.0,0.0773282764433207,-0.04147324213003292,0.21951219512195122,OK,90.8,OK,9.199575098702283,9.199575098702283,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,21.6,21.6,21.6,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,8.75,0.745,0.745,0.0,0.0,,v22_calibrated,,,,,,True,31.0,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
288,079370,제우스,KOSDAQ,조선·기계·설비,15050,78.08,4668.1,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,20.0,20.0,7.6,16.4,51.8,0.0,20.1,25.3,44.2,44.8,4.91,0.0,RR4.9 + 진입적정,0,15050.0,14500.0,17750.0,18840.0,,-2.18,0.87,16807,-20.1,특이사항 없음,0,-4.29,39.9,-8.14,,,,조건 미충족,CAUTION,46.3,특수 목적용 기계 제조업,7808165165.0,52.1,14.41,0,0,-2.97,-11.37,-14.44,-2.27,-17.53,5.84,-7.17,-32.39,-20.91,0.884,0.285,0,10.9,1,0,1.1,0.04,0,0,0,0,-1,17683.0,-10.45,-0.3592,True,X,▲,16264,▼,X,X,-0.13,250,0,1,1,1,20950.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.65,6.0,4.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,VP_RESISTANCE,65,SWING_120D,45,0.0,특수 목적용 기계 제조업,6.517777777777778,28.688333333333333,4.0,0.05467489321309919,0.03172848819576468,0.14285714285714285,OK,51.8,OK,29.174216994634143,29.174216994634143,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,20.0,20.0,20.0,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,4.909,0.745,0.745,0.0,0.0,,v22_calibrated,,,,,,True,17.9,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
289,187660,페니트리움바이오,KOSDAQ,기타,8660,135.28,4803.4,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,19.1,19.1,2.4,24.8,41.2,0.0,20.0,22.8,38.8,51.5,16.03,0.0,RR16.0 + 진입적정,0,8660.0,8050.0,18440.0,21500.0,,-1.49,0.49,12138,210.73,특이사항 없음,0,-27.83,25.4,-27.1,거래품질 우수,,저점 이탈,조건 미충족,CAUTION,46.3,자연과학 및 공학 연구개발업,13528350290.0,29.1,78.67,0,0,-4.84,-12.08,-34.69,-41.33,188.19,199.14,-46.23,173.33,172.39,0.561,0.1,1,12.0,0,0,3.22,0.04,0,0,0,0,-1,11638.0,-28.65,0.214,True,X,▲,8721,▼,X,X,0.22,248,0,1,1,1,26550.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.04,6.0,16.0,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,자연과학 및 공학 연구개발업,15.605078125,25.927343750000002,3.0,0.12058726492906631,-0.011647437142876232,0.0,OK,41.2,OK,15.164816919812054,15.164816919812054,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,19.1,19.1,19.1,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,16.033,0.745,0.745,0.0,0.0,,v22_calibrated,,,,,,True,112.9,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
290,012750,에스원,KOSPI,기타,71200,55.31,27055.4,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,19.7,19.7,0.0,43.6,11.5,0.0,20.0,18.4,43.6,45.5,9.35,0.0,RR9.3 + 진입적정,0,71200.0,68600.0,95500.0,99500.0,,-1.92,1.24,84964,-5.81,특이사항 없음,0,-17.77,11.4,-14.69,,,MFI 약세,조건 미충족,CAUTION,46.3,"경비, 경호 및 탐정업",5530977950.0,24.1,38.35,0,0,-0.56,-3.0,-17.69,-19.27,-21.33,-4.56,-24.17,-36.19,-31.31,0.989,0.397,0,8.1,0,0,0.67,0.02,0,0,0,0,-1,81590.0,-16.2,0.1103,True,X,▼,70752,▼,O,X,1.68,250,0,-1,-1,1,103000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.65,5.0,9.3,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,SWING_60D,60,0.0,"경비, 경호 및 탐정업",15.605078125,25.927343750000002,3.0,0.040429373996789725,-0.14385338431871286,0.09090909090909091,OK,11.5,OK,50.0,50.0,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,19.7,19.7,19.7,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,9.346,0.745,0.745,0.0,0.0,,v22_calibrated,,,,,,True,34.1,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
291,009420,한올바이오파마,KOSPI,바이오·의약품,44050,130.3,23012.0,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,18.7,18.7,0.0,34.5,24.5,0.0,19.8,19.7,34.5,56.9,6.1,0.0,RR6.1 + 진입적정,0,44050.0,42500.0,53500.0,66600.0,,-1.01,0.85,53434,0.13,특이사항 없음,0,-4.78,35.8,-8.09,,,,조건 미충족,CAUTION,46.3,의약품 제조업,13029722025.0,42.1,21.32,0,0,-5.57,-2.0,-14.96,-4.55,-18.73,5.64,-9.45,-33.59,-21.11,0.8,0.292,1,12.0,1,0,0.98,0.02,0,0,0,0,-1,52785.0,-17.56,0.0998,True,X,▲,44557,▼,X,X,1.82,250,0,1,-1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.52,5.0,6.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,의약품 제조업,-3.207777777777778,-12.655555555555555,15.0,0.06340197827144478,-0.04706355164325174,0.07894736842105263,OK,24.5,OK,31.07232545036831,31.07232545036831,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,18.7,18.7,18.7,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,6.097,0.745,0.745,0.0,0.0,,v22_calibrated,,,,,,True,21.5,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
292,064260,다날,KOSDAQ,IT/전기전자,7010,107.7,5302.7,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,22.2,22.2,17.7,0.0,75.4,0.0,19.6,31.0,75.4,5.8,5.57,0.0,RR5.6 + 진입적정,0,7010.0,6710.0,8680.0,9370.0,📦박스돌파,-2.57,0.28,7855,-15.24,특이사항 없음,3,-7.86,31.6,-8.31,AI 강점,,저점 이탈,조건 미충족,CAUTION,46.3,소프트웨어 개발 및 공급업,10770141740.0,69.8,17.37,0,0,-0.85,-12.38,-8.37,-12.05,-21.32,-0.14,-16.95,-36.18,-26.89,0.921,0.384,0,12.0,0,1,1.76,0.05,0,0,0,0,-1,8566.0,-10.77,-0.2162,True,X,▼,7251,▼,X,X,0.0,250,0,-1,1,1,10700.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.28,5.0,5.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,소프트웨어 개발 및 공급업,3.911222222222222,20.537,6.0,0.061952313022213164,0.013047503818970345,0.52,OK,75.4,OK,6.190657382520186,6.190657382520186,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,22.2,22.2,22.2,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,5.567,0.745,0.745,0.0,0.0,,v22_calibrated,,,,,,True,23.8,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
293,017800,현대엘리베이터,KOSPI,조선·기계·설비,91400,168.06,35730.4,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,19.2,19.2,3.0,38.3,13.6,0.0,19.6,18.3,35.3,55.9,3.53,0.0,RR3.5 + 진입적정,0,91400.0,87800.0,104100.0,113400.0,,-1.41,0.82,95411,3.36,특이사항 없음,0,-1.31,29.8,-6.71,,,,조건 미충족,CAUTION,46.3,일반 목적용 기계 제조업,16805630100.0,33.0,10.7,0,0,-2.45,-5.77,-7.3,-0.65,-12.2,12.56,-5.55,-27.06,-14.19,0.471,0.222,1,6.9,0,0,1.28,0.06,0,0,0,0,1,91210.0,-4.2,-0.2264,True,X,▲,96365,▼,X,X,-0.21,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.94,5.0,3.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,일반 목적용 기계 제조업,6.517777777777778,28.688333333333333,4.0,0.03446389496717724,-0.03700184844933962,0.23684210526315788,OK,13.6,OK,26.329191188472212,26.329191188472212,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,19.2,19.2,19.2,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,3.528,0.745,0.745,0.0,0.0,,v22_calibrated,,,,,,True,13.9,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
