LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
14,417840,저스템,KOSDAQ,조선·기계·설비,13100,151.24,2969.0,0.0,,ARMED,ARMED,2,True,1,False,73.5,73.5,99.0,47.4,74.7,0.0,60.7,73.7,51.6,35.5,0.92,0.0,진입적정 + 대기,0,13100.0,11130.0,14910.0,15500.0,🚀급등시동,-0.4,0.44,8735,84.96,특이사항 없음,0,57.39,66.4,12.52,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,NORMAL,26.7,특수 목적용 기계 제조업,15123732920.0,73.5,66.22,0,0,-9.22,1.95,8.8,86.34,79.21,262.68,78.36,55.03,219.15,0.009,0.009,1,12.0,1,0,2.61,0.77,0,0,0,1,1,11165.0,49.96,-0.183,False,O,▲,14068,▲,X,X,-0.28,250,0,1,1,1,17390.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.04,6.0,0.9,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,특수 목적용 기계 제조업,2.1255696202531644,19.06645569620253,6.0,0.0935659760087241,0.046633280601811176,0.09411764705882353,OK,74.7,OK,25.0,25.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,73.5,73.5,73.5,24.18,24.18,FRESH,0.537,,False,0.349,True,MATURE,5621.0,0.919,0.869,0.869,0.0,0.0,,v22_calibrated,,,,,,True,13.8,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
15,077970,STX엔진,KOSPI,조선·기계·설비,51300,231.69,20596.0,0.0,,ARMED,ARMED,2,True,1,False,73.9,73.9,100.0,39.8,90.0,0.0,59.8,76.6,60.2,24.8,3.15,0.0,RR3.1 + 진입적정 + 대기,0,51300.0,46100.0,67700.0,71500.0,,-1.14,0.38,45979,39.73,특이사항 없음,0,46.31,56.6,0.72,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,NORMAL,26.7,일반 목적용 기계 제조업,23168565675.0,69.6,80.59,0,0,-4.11,-14.5,-10.47,54.52,62.09,59.81,46.54,37.91,16.28,0.125,0.067,1,12.0,1,0,2.02,0.53,0,0,0,1,1,47425.0,11.57,-1.0508,False,O,▲,60797,▼,X,X,-1.31,250,0,1,1,1,79300.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,10.14,5.0,3.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,0.0,일반 목적용 기계 제조업,2.1255696202531644,19.06645569620253,6.0,0.10254803675856307,0.08115032616878803,0.1322314049586777,OK,90.0,OK,25.0,25.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,73.9,73.9,73.9,24.18,24.18,FRESH,0.537,,False,0.352,True,MATURE,5621.0,3.154,0.867,0.867,0.0,0.0,,v22_calibrated,,,,,,True,32.0,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
16,452190,한빛레이저,KOSDAQ,조선·기계·설비,8070,204.3,1930.4,0.0,,ARMED,ARMED,2,True,1,False,72.9,72.9,98.7,40.6,85.7,0.0,59.2,75.0,58.1,27.4,2.07,0.0,RR2.1 + 진입적정 + 대기,0,8070.0,6850.0,10590.0,12200.0,,1.63,0.29,7242,16.76,특이사항 없음,0,74.7,59.0,10.45,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,NORMAL,26.7,특수 목적용 기계 제조업,20429602330.0,80.4,79.86,0,0,-7.88,-1.22,15.62,85.3,62.7,44.88,77.32,38.52,1.35,0.105,0.105,1,12.0,0,0,4.41,0.61,0,0,0,1,1,6192.0,11.43,-0.7,False,O,▲,9399,▲,X,X,2.85,250,0,1,1,1,12500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.12,6.0,2.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,2.1255696202531644,19.06645569620253,6.0,0.14613205877146396,0.1291898990080418,0.0,OK,85.7,OK,25.0,25.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,72.9,72.9,72.9,24.18,24.18,FRESH,0.537,,False,0.344,True,MATURE,5621.0,2.066,0.871,0.871,0.0,0.0,,v22_calibrated,,,,,,True,31.2,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
17,112290,와이씨켐,KOSDAQ,화학·소재,15010,168.02,3035.2,0.0,,ARMED,ARMED,2,True,1,False,61.0,61.0,52.9,76.0,47.4,0.0,57.5,58.8,28.6,64.2,1.52,0.0,RR1.5 + 진입적정 + 대기,0,15010.0,13240.0,17700.0,19430.0,,0.71,1.35,13918,25.47,특이사항 없음,0,0.0,64.7,14.76,TIMING 강점,,,스퀴즈/품질 대기,NORMAL,26.7,기타 화학제품 제조업,16802424815.0,68.3,54.57,0,0,-7.23,10.21,27.96,27.96,23.23,33.08,19.98,-0.95,-10.45,0.05,0.05,1,12.0,0,0,2.48,0.55,0,0,0,1,1,12422.0,7.84,-0.1387,False,O,▲,15898,▲,X,X,0.12,250,0,1,1,1,22200.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,11.79,6.0,1.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,기타 화학제품 제조업,-3.9686666666666666,5.9911111111111115,11.0,0.08413438659940992,0.026428064652913967,0.004878048780487805,OK,47.4,OK,58.5,58.5,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,61.0,61.0,61.0,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,1.52,0.918,0.918,0.0,0.0,,v22_calibrated,,,,,,True,17.9,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
18,006910,보성파워텍,KOSDAQ,기타,13010,740.3,6391.8,0.0,,ARMED,ARMED,2,True,1,False,69.8,69.8,98.3,51.5,49.4,0.0,57.1,66.4,48.9,38.9,2.65,0.0,RR2.6 + 진입적정 + 대기,0,13010.0,11050.0,18200.0,21050.0,,0.45,0.52,11732,10.82,특이사항 없음,0,24.84,64.9,8.01,STRUCT 강점,,,스퀴즈/품질 대기,NORMAL,26.7,"구조용 금속제품, 탱크 및 증기발생기 제조업",74030052150.0,90.3,64.06,0,0,-5.72,-9.34,7.43,33.44,57.32,150.67,25.46,33.14,107.14,0.058,0.058,1,12.0,1,0,4.35,0.42,0,0,0,1,1,11758.0,10.89,-0.6362,False,O,▲,15078,▲,X,X,0.0,250,0,1,1,1,24650.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.07,5.0,2.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"구조용 금속제품, 탱크 및 증기발생기 제조업",14.16297520661157,25.03429752066116,3.0,0.11419786977050621,0.11286568424364524,0.17964071856287425,OK,49.4,OK,25.916344185253244,25.916344185253244,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,69.8,69.8,69.8,24.18,24.18,FRESH,0.537,,False,0.319,True,MATURE,5621.0,2.648,0.883,0.883,0.0,0.0,,v22_calibrated,,,,,,True,39.9,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
19,081150,티플랙스,KOSDAQ,철강·금속,4250,330.92,1031.4,0.0,,ARMED,ARMED,2,True,1,False,60.9,60.9,55.2,74.3,45.6,0.0,57.0,58.4,28.7,64.1,1.26,0.0,RR1.3 + 진입적정 + 대기,0,4250.0,3845.0,4760.0,5030.0,,0.36,6.42,3699,27.52,특이사항 없음,0,-1.73,61.7,14.09,TIMING 강점,,5일 급등,스퀴즈/품질 대기,NORMAL,26.7,1차 비철금속 제조업,33092406742.0,90.3,27.47,0,0,-7.61,16.12,19.89,22.66,34.49,45.05,14.68,10.31,1.52,0.0,0.0,1,10.5,0,0,2.53,0.62,0,0,0,1,1,3657.5,14.88,0.5008,False,O,▲,3841,▲,O,X,2.83,250,0,1,1,1,5340.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,9.53,6.0,1.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,1차 비철금속 제조업,-2.5495238095238095,12.832857142857144,8.0,0.05243697478991597,0.025291690382517995,0.05263157894736842,OK,45.6,OK,52.5,52.5,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,60.9,60.9,60.9,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,1.259,0.918,0.918,0.0,0.0,,v22_calibrated,,,,,,True,12.0,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
20,025820,이구산업,KOSPI,철강·금속,5940,156.42,1986.5,0.0,,ARMED,ARMED,2,True,1,False,72.6,72.6,100.0,63.6,35.7,0.0,56.7,66.4,64.3,19.6,1.2,0.0,RR1.2 + 진입적정 + 대기,0,5940.0,5180.0,6850.0,7440.0,,-1.22,1.79,5753,2.19,특이사항 없음,0,6.27,60.5,3.6,STRUCT 강점,,,스퀴즈/품질 대기,NORMAL,26.7,1차 비철금속 제조업,15641724365.0,72.2,23.69,0,0,2.59,-9.17,10.2,13.58,6.07,18.09,5.6,-18.11,-25.44,0.314,0.314,1,12.0,0,0,2.16,0.48,0,0,0,1,1,5480.0,3.24,-0.4127,False,O,▲,6211,▼,X,X,1.04,250,0,1,1,1,8280.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,12.79,6.0,1.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,1차 비철금속 제조업,-2.5495238095238095,12.832857142857144,8.0,0.07178932178932179,0.05911435305705455,0.8194444444444444,OK,35.7,OK,52.784658001890946,52.784658001890946,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,72.6,72.6,72.6,24.18,24.18,FRESH,0.537,,False,0.342,True,MATURE,5621.0,1.197,0.872,0.872,0.0,0.0,,v22_calibrated,,,,,,True,15.3,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
21,125020,티씨머티리얼즈,KOSDAQ,기타,6890,144.12,2414.2,0.0,,ARMED,ARMED,2,True,1,False,70.5,70.5,100.0,42.3,67.8,0.0,56.5,70.0,57.7,27.9,2.5,0.0,RR2.5 + 진입적정 + 대기,0,6890.0,5850.0,9490.0,10070.0,,-2.68,0.39,6420,14.79,특이사항 없음,0,23.43,59.3,2.61,STRUCT 강점,,,스퀴즈/품질 대기,NORMAL,26.7,절연선 및 케이블 제조업,14411549705.0,81.1,61.37,0,0,-4.57,-21.26,11.13,31.99,59.68,70.54,24.01,35.5,27.01,0.163,0.154,1,12.0,1,0,2.63,0.41,0,0,0,1,1,6240.5,7.31,-1.0216,False,O,▲,8196,▼,X,X,0.55,242,0,1,1,1,10960.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.09,6.0,2.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,절연선 및 케이블 제조업,14.16297520661157,25.03429752066116,3.0,0.1316089570806552,0.20408031503394977,0.07692307692307693,OK,67.8,OK,25.0,25.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,70.5,70.5,70.5,24.18,24.18,FRESH,0.537,,False,0.325,True,MATURE,5621.0,2.5,0.88,0.88,0.0,0.0,,v22_calibrated,,,,,,True,37.7,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
22,059270,해성에어로보틱스,KOSDAQ,기타,10020,92.85,1118.8,0.0,,ARMED,ARMED,2,True,1,False,58.5,58.5,44.3,75.8,52.1,0.0,55.7,57.4,31.5,60.6,0.95,0.0,진입적정 + 대기,0,10020.0,9100.0,10890.0,14450.0,,-0.57,2.59,10952,-6.63,특이사항 없음,5,1.95,50.5,2.19,TIMING 강점,,,스퀴즈/품질 대기,NORMAL,26.7,기타 금속 가공제품 제조업,9285089810.0,54.1,9.38,1,1,0.3,2.56,3.73,1.21,-26.0,25.56,-6.77,-50.18,-17.97,0.686,0.213,0,11.8,1,0,0.76,0.48,0,0,0,1,-1,10696.0,-8.52,0.1277,False,X,▲,9805,▲,O,X,2.1,250,0,1,1,1,21400.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,9.18,6.0,0.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,기타 금속 가공제품 제조업,14.16297520661157,25.03429752066116,3.0,0.059238665526090674,-0.0004124358896235628,0.5348837209302325,OK,52.1,OK,70.0,70.0,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,58.5,58.5,58.5,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,0.946,0.928,0.928,0.0,0.0,,v22_calibrated,,,,,,True,8.7,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
23,056080,유진로봇,KOSDAQ,조선·기계·설비,27400,911.67,10278.3,0.0,,ARMED,ARMED,2,True,1,False,69.7,69.7,100.0,42.2,63.9,0.0,55.6,68.7,57.8,27.8,1.12,0.0,RR1.1 + 진입적정 + 대기,0,27400.0,24500.0,30650.0,33200.0,,-0.12,3.88,33784,-17.38,특이사항 없음,1,10.72,62.2,5.38,STRUCT 강점,,,스퀴즈/품질 대기,NORMAL,26.7,특수 목적용 기계 제조업,91167140000.0,68.7,17.32,1,0,0.55,1.86,6.0,15.86,-27.03,127.01,7.88,-51.21,83.48,0.436,0.114,0,12.0,1,0,1.82,0.58,0,0,0,1,-1,28235.0,-18.9,-0.0551,False,X,▲,27104,▲,O,X,0.73,250,0,1,1,1,49450.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,10.58,5.0,1.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,0.0,특수 목적용 기계 제조업,2.1255696202531644,19.06645569620253,6.0,0.07507820646506778,0.011958648877629591,0.6597938144329897,OK,63.9,OK,38.5,38.5,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,69.7,69.7,69.7,24.18,24.18,FRESH,0.537,,False,0.319,True,MATURE,5621.0,1.121,0.884,0.884,0.0,0.0,,v22_calibrated,,,,,,True,11.9,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
24,082740,한화엔진,KOSPI,조선·기계·설비,77600,1074.3,64755.0,0.0,,ARMED,ARMED,2,True,1,False,69.7,69.7,100.0,52.4,43.7,0.0,55.4,65.4,56.3,29.6,2.18,0.0,RR2.2 + 진입적정 + 대기,0,77600.0,69900.0,94400.0,102200.0,,-1.09,0.75,64380,43.69,특이사항 없음,0,62.39,68.2,9.6,STRUCT 강점,,,스퀴즈/품질 대기,NORMAL,26.7,일반 목적용 기계 제조업,107429537200.0,73.4,88.7,0,0,-1.02,-13.3,2.11,69.62,43.17,83.67,61.64,18.99,40.14,0.088,0.088,1,12.0,1,0,2.07,0.66,17460,-1319,16141,1,1,65185.0,20.53,-1.0277,False,O,▲,89808,▼,X,X,0.0,250,0,1,1,1,105500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,9.92,4.0,2.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,일반 목적용 기계 제조업,2.1255696202531644,19.06645569620253,6.0,0.10263254786450664,0.08550442563849635,0.03076923076923077,OK,43.7,OK,35.070658444972125,35.070658444972125,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,69.7,69.7,69.7,24.18,24.18,FRESH,0.537,,False,0.319,True,MATURE,5621.0,2.182,0.884,0.884,0.0,0.0,,v22_calibrated,,,,,,True,21.6,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
25,050890,쏠리드,KOSDAQ,IT/전기전자,17400,1062.63,10571.6,0.0,,ARMED,ARMED,2,True,1,False,55.8,55.8,59.8,57.3,44.7,0.0,52.8,53.9,15.1,81.1,1.34,0.0,밸런스우수 + RR1.3 + 진입적정 + 대기,0,17400.0,14790.0,20900.0,23050.0,,-0.82,0.53,15161,4.45,특이사항 없음,5,-1.88,52.4,0.95,거래품질 우수,,,스퀴즈/품질 대기,NORMAL,26.7,통신 및 방송 장비 제조업,106262792190.0,69.6,20.32,1,0,-4.13,-6.65,5.9,1.87,85.11,123.08,-6.11,60.93,79.55,0.11,0.11,1,12.0,0,0,2.49,0.33,0,0,0,1,1,14824.0,14.76,-0.0821,False,O,▲,18286,▲,X,X,2.64,250,0,1,1,1,24700.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.0,5.0,1.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,통신 및 방송 장비 제조업,4.306989247311828,19.851182795698925,5.0,0.09220032840722496,0.03903142616922075,0.07488986784140969,OK,44.7,OK,27.63366479309508,27.63366479309508,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,55.8,55.8,55.8,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,1.341,0.938,0.938,0.0,0.0,,v22_calibrated,,,,,,True,20.1,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
26,054920,한컴위드,KOSDAQ,IT/전기전자,7020,162.19,1980.8,0.0,,ARMED,ARMED,2,True,1,False,64.7,64.7,100.0,21.5,80.5,0.0,48.1,67.3,78.5,1.9,4.08,0.0,RR4.1 + 진입적정 + 대기,0,7020.0,6540.0,8980.0,10050.0,,1.3,0.29,6712,-0.48,특이사항 없음,0,38.89,49.4,1.58,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,NORMAL,26.7,소프트웨어 개발 및 공급업,16219410700.0,86.3,46.31,0,0,-3.44,0.57,3.08,40.4,30.24,72.27,32.42,6.06,28.74,0.307,0.307,0,12.0,0,0,3.0,0.52,0,0,0,1,1,5621.0,4.58,-0.4291,True,O,▲,7768,▼,X,X,4.54,250,0,1,1,1,10370.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.84,6.0,4.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,소프트웨어 개발 및 공급업,4.306989247311828,19.851182795698925,5.0,0.12301587301587301,0.1443619359403023,0.4230769230769231,OK,80.5,OK,25.0,25.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,64.7,64.7,64.7,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,4.083,0.903,0.903,0.0,0.0,,v22_calibrated,,,,,,True,27.9,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
27,001250,GS글로벌,KOSPI,기타,4180,187.45,3449.9,0.0,,ARMED,ARMED,2,True,1,False,65.0,65.0,100.0,50.1,25.0,0.0,47.8,58.4,75.0,6.2,8.63,0.0,RR8.6 + 진입적정 + 대기,0,4180.0,4005.0,5690.0,5970.0,,-1.43,0.7,3690,15.18,특이사항 없음,0,30.49,61.2,0.44,STRUCT 강점,,,스퀴즈/품질 대기,NORMAL,26.7,상품 종합 도매업,18744907227.0,78.1,69.75,0,0,-0.83,-10.4,-3.46,17.42,72.73,67.87,9.44,48.55,24.34,0.162,0.08,1,12.0,0,0,2.91,0.4,0,0,0,1,1,3994.5,13.27,-0.9482,True,O,▲,4900,▼,X,X,0.0,250,0,1,1,1,6610.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.19,6.0,8.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,상품 종합 도매업,14.16297520661157,25.03429752066116,3.0,0.12183868762816132,0.14981385064832614,0.7951807228915663,OK,25.0,OK,31.992699537464553,31.992699537464553,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,65.0,65.0,65.0,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,8.629,0.902,0.902,0.0,0.0,,v22_calibrated,,,,,,True,36.1,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
28,000815,삼성화재우,KOSPI,기타,379000,122.73,11396.6,0.0,,ARMED,ARMED,2,True,1,False,57.9,57.9,49.8,88.0,13.7,0.0,47.2,50.5,74.3,7.1,5.5,0.0,RR5.5 + 진입적정 + 대기,0,379000.0,362000.0,472500.0,496500.0,,0.42,1.56,389050,1.38,특이사항 없음,5,0.27,53.3,1.1,TIMING 강점,,,스퀴즈/품질 대기,NORMAL,26.7,기타,12273119750.0,54.3,4.32,1,1,-0.13,1.61,3.27,0.4,-5.01,-0.79,-7.58,-29.19,-44.32,0.389,0.27,1,6.0,1,0,1.02,0.62,0,0,0,1,-1,391400.0,-2.58,0.0389,True,X,▲,376959,▲,O,X,0.0,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,4.49,5.0,5.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_60D,60,RR_LEGACY,35,,0,0.0,기타,14.16297520661157,25.03429752066116,3.0,0.01960045231813042,0.4765311168707362,0.2608695652173913,OK,13.7,OK,63.0,63.0,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,57.9,57.9,57.9,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,5.5,0.93,0.93,0.0,0.0,,v22_calibrated,,,,,,True,24.7,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
